#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15
-1,14,1,2.21429,1,2,0,1,1,209481,,52806,423,7,0.133333,944,634,2,1,14,89012,70575,,423,,,19796,70453,1364,4386,3050,334,5796,9923,12845,4195,6943,15960,1977,2181,18673
-1,2,13,1.5,1,1,1,1,2,12,,2319,1470,40131,4.66667,451,937,2,0,2,2414,2414,26.6667,138,716.333,4117.25,0,55625,4,17,398,1048,13,1426,33,265,8381,5,340,1114,91
-1,14,1,1.28571,1,0,0,1,1,2404,,3841,63,4469,0.133333,215,1817,0,2,13,4231,4085,63,,,,16,90623,177257,44832,187234,5366,27492,36810,36372,24550,85039,50312,37297,2404,1768
-1,6,9,1.83333,2,1,2,1,2,391,,31675,1607,41,1.42857,1173,411,1,1,6,47101,44265,,152,1091,2396.2,0,1629,203,2686,90,7092,2825,2872,8579,2801,165,1880,17,5139,5840
-1,5,10,3.2,1,1,1,1,1,55889,,23242,814,34,1.83333,229,1555,1,0,5,59653,14087,11.5,106,1187.33,3615,10,4,8388,16,101,145,11,2757,59300,1040,29067,17,36373,85306,11
-1,8,7,1.25,4,1,7,1,2,27221,,1128,922,51438,0.888889,595,1191,1,0,7,1295,2197,28,174,657,5073,16,15105,22604,41781,174802,544897,8058,45628,83523,96431,10623,51966,61307,258,261
-1,11,4,1.45455,5,3,5,2,5,29216,,42961,818,30,0.416667,434,771,1,1,11,56676,40059,1,,801,1668,15892,43303,7,31982,1241,56,5291,6547,14530,88734,203,5606,15,1173,169
-1,5,10,2,1,0,1,1,1,33,,9038,764,12,1.83333,289,710,1,3,5,18483,29975,7.25,274,714.333,4921,0,127,2737,63,55,1334,4188,23126,21575,1312,169,7121,27,104,8
-1,0,15,,1,,1,,2,6,,,630,,16,226,0,1,,0,,,12.5,242.667,852.5,3459.5,1128863,127,13,17,3,25,6,814,141,15,36,329,373,42,17
-1,14,1,1.64286,0,0,0,1,1,52150,,17188,138,4854,0.133333,113,2119,0,1,14,18802,2616,,138,,,15,10343,219217,58976,134,5281,6439,2100,678,3814,304,1469,1152,1201,257
-1,0,15,,0,,1,,1,1459,,,1910,,16,250,0,1,,0,,,7,380.75,1090.17,10279.5,0,4,12,43,51,10,169,41,19,98,1044,204,117,112,1143
-1,15,0,1.46667,,0,,1,,,,13661,,4909,0.0625,0,732,,1,12,32015,18132,,,,,32,13339,21029,3195,7043,6248,5170,12075,811,153,7436,9586,6326,8071,14649
-1,2,13,3,5,6,3,0,2,19212,,16980,2464,218,4.66667,633,701,1,1,2,34139,13306,,269,540.25,5759.4,131164,1320,7620,9748,8902,2696,1537,4788,2244,4662,80,687,907,941,10301
-1,4,11,9,9,17,23,24,2,282,,15877,7940,29,2.4,292,968,1,0,4,31761,34616,,201,1173.5,11486,142,1079,5,2978,558,7975,320,2567,946,2108,618,977,4,1221,11751
-1,14,1,1.71429,-2,-1,0,2,1,1936,,5509,68,39,0.133333,314,1255,0,2,12,10253,7956,,68,,,0,120962,12808,11301,3126,6517,667,350,1579,6,813,692,1333,3054,31405
-1,1,14,4,2,0,2,0,2,31,,7583,3358,4,7.5,1023,2802,1,0,1,20186,4240,53,118,894.2,8900.5,164430,231,1254,71,11,4,15,2509,1373,27,205,48,96,53,12865
-1,5,10,2.6,0,1,0,1,1,240,,24468,1310,235,1.83333,286,1551,0,0,5,51820,34998,52,203,866.667,4818,0,144,1069,16,158,427,5,210,4244,11,5396,990,83,9445,6
-1,4,11,2,1,2,1,1,2,49529,,16307,2999,286,2.4,904,925,1,1,4,25659,25659,8.5,92,681,6167.8,116,352869,37476,5440,13097,3090,1888,9352,659,850,1698,2664,4565,10,8869
-1,5,10,3,5,2,7,3,2,214,,11070,5787,54,1.83333,739,1332,1,2,5,40069,38127,,,829.167,13222.5,0,240237,18602,16328,1229,10038,1772,20969,9957,11679,18759,39141,10111,26,44213
-1,11,4,2.18182,1,1,1,1,1,212523,,15937,2128,937,0.416667,367,965,1,1,11,19724,19453,6,174,,8158,0,17312,20568,2429,3373,19571,5602,565,1246,4098,16298,270,2386,2717,8475
-1,2,13,2,3,3,3,0,2,80813,,1722,2684,271,4.66667,1004,1028,1,1,2,2494,2494,14.75,126,660,6651.2,14367,117570,17,3700,49630,11276,64411,15867,6110,1000,7000,4250,8882,2014,956
-1,13,2,2.69231,0,0,0,1,1,2242,,46690,185,116,0.214286,554,1103,0,1,13,70593,46351,,185,,,0,3072,8,5511,1412,31,1449,363,1314,1458,4120,11371,223,5613,2701
-1,0,15,,1,,1,,2,36,,,3981,,16,564,0,2,,0,,,,148,1174.33,12907.5,17467,832,28,21,46,9,4,23,12,12,5,11,28,8,18
-1,6,9,1.83333,1,1,1,1,1,7574,,10123,432,18210,1.42857,320,909,1,1,6,24892,9941,3.33333,187.75,721,2405,0,26017,89861,2227,26734,36705,45,50182,3,45114,96946,4,3,149716,19402
-1,13,2,1.23077,1,0,0,1,1,2648,,7467,131,1647,0.214286,501,841,1,1,10,9823,9407,,131,,,0,1094,9237,12915,907,3,1472,4384,1602,39911,30614,63044,11763,24372,20184
-1,14,1,1.85714,3,1,0,1,2,18368,,6701,3331,1284,0.133333,136,503,0,1,13,11109,5025,,,,3331,4638,13396,1434,467,1379,7771,7482,117,2872,460,113,1552,7203,9613,1291
-1,2,13,2.5,0,2,1,0,1,1073,,19014,309,44,4.66667,224,3229,1,10,2,30141,13378,34.5,236.833,817.667,,135006,9,8,3,6509,1008,3,32,1491,1391,23,3,1333,9,28
-1,10,5,2.7,1,2,1,2,1,64,,38977,1828,13,0.545455,657,1033,0,1,10,88039,21764,,344,1359,6747,0,171,4146,17122,1722,1033,118130,21979,56,211486,295448,120897,5557,125544,24
-1,0,15,,4,,5,,2,8,,,2407,,16,505,0,1,,0,,,,132.5,940.75,5663.4,434423,137,53,10,11,1099,8,82,163,22,32,55,24,7,1285
-1,6,9,1.33333,1,4,0,5,1,3873,,87539,2116,12,1.42857,585,1016,0,0,6,100391,89625,,218.667,860.75,7474,2,334,8,37,22,21,816,23212,90721,34865,74,152227,34203,7434,112508
-1,1,14,3,10,2,15,0,3,877,,6515,9213,12,7.5,341,657,0,0,1,17332,922,,,696,10632.7,13,994,115,15,101,112,2835,7268,1626,1127,1285,20380,4727,79,9595
-1,6,9,2,2,1,2,1,2,68797,,9386,760,53559,1.42857,1051,1173,1,2,6,19010,13922,11.3333,128.5,621.5,2651,19,288210,52838,322811,7080,171,12745,20494,26936,16,4673,7,80,27175,7027
-1,9,6,1.55556,0,1,0,1,1,610,,11827,701,321,0.7,1027,1865,1,0,8,19692,4842,25,,1038.25,,125260,290,31633,1313,74,11693,1063,295,5846,2853,1129,4654,11295,10070,1211
-1,11,4,0.818182,0,0,0,0,1,18,,1158,14,6289,0.416667,539,1761,1,0,7,1850,237,13.75,,,,30243,5648,2734,25774,5964,7107,7339,1587,2593,51673,112522,54992,9823,15,1375
-1,6,9,1.83333,1,1,1,1,1,4955,,5985,1153,91191,1.42857,559,1014,0,1,6,16623,31756,17.6667,90,,3919,12,466159,1273,1793,5453,8717,42,113,1156,316,5490,2673,25001,41290,70
-1,1,14,2,1,0,2,0,2,162442,,749,1384,479,7.5,466,398,0,0,1,1476,1476,20.2857,246,686,16241,402512,33,1007,305,50,14,20,51,5741,40,12,763,113,32,7161
-1,14,1,2.07143,0,1,0,1,1,1116,,12221,71,60,0.133333,171,793,0,1,14,26157,12222,,71,,,1,3972,7328,3129,267686,31906,18340,37865,35561,8917,1116,31823,15903,242240,2340
-1,0,15,,1,,1,,1,76122,,,1231,,16,878,0,0,,0,,,28.8333,343.667,699.8,13756,354410,31,49,15781,103,979,193,16,2987,7509,106,6950,7,4151,4919
-1,0,15,,1,,1,,1,283805,,,2056,,16,1845,0,0,,0,,,29.2,150.5,927.333,6388.25,0,12589,217,124,23,1167,60,7,116,1477,16,1246,29,598,929
-1,9,6,2,1,1,1,1,1,818,,24658,3815,405,0.7,393,503,0,0,9,45410,5681,,268,,10910,119020,27791,2148,130079,30620,598,43297,53597,1500,18993,202500,202079,634,82963,1006
-1,0,15,,1,,3,,2,457,,,14965,,16,389,0,1,,0,,,,99,1227.67,21196.6,252,8479,4,3,11,34,56,1356,1286,36,1,95,15,153,2
-1,4,11,1,1,1,1,0,1,5381,,196,947,14172,2.4,807,1591,1,0,4,196,196,,172.2,762.667,2421,16,13139,4,6963,1849,1029,4307,416,1115,13060,19023,6,288,1037,458
-1,12,3,1.5,0,2,0,2,1,3919,,35849,836,1768,0.307692,1116,1254,2,2,12,61212,72070,7,146,,2354,6,3054,8655,1053,45,26561,4433,1086,1789,102188,978,63,324,66,6851
-1,9,6,1.11111,1,1,1,1,1,141534,,22588,1821,1350,0.7,1208,1682,1,1,8,26971,20804,,238,,4987.5,158620,169612,8750,5231,3411,2956,3077,137924,103588,258124,1313,11606,2770,373,6900
-1,12,3,2.16667,0,0,0,1,1,12,,12751,143,14,0.307692,130,484,1,2,11,24908,8528,35,197,,,8584,5619,7050,2829,208,7437,8311,3251,944,21,92,1790,2786,25,58
-1,5,10,2.2,1,1,1,1,1,537,,9081,3887,70,1.83333,249,655,0,1,5,13540,9173,,259.333,827,10576,2,3,114,4,10033,1332,2723,8,44424,153009,299,42717,62400,8256,45
-1,6,9,3.66667,1,3,2,3,2,59101,,9345,3085,76060,1.42857,290,519,0,0,6,44526,7026,,321.667,671.5,6365,32,33,811,123,988,4771,3944,1482,34,298246,119177,1732,4312,105614,13093
-1,13,2,2.23077,0,1,0,1,1,4551,,13464,,117,0.214286,2862,644,1,1,13,18718,12515,,,,,689,5312,31808,9699,755,12256,5760,21627,15942,4388,4870,19909,6640,28738,5861
-1,15,0,1.73333,,0,,1,,,,12255,,357,0.0625,0,664,,1,15,20279,20754,,,,,8,4148,34449,16059,2748,14672,24082,111,52186,2534,15726,70405,31728,7633,1488
-1,8,7,1.625,2,1,2,1,2,11919,,15285,2714,35,0.888889,678,1794,0,1,8,23983,23711,11,,556,5144.5,2,3,7,3,4,4,52113,40239,251937,101263,59578,7434,145540,73478,13
-1,3,12,1,1,3,1,2,1,262173,,726,378,92218,3.25,770,1513,0,3,3,726,323,27.4,244,917,,86786,112253,614,1180,5081,9110,19699,398417,3975,35,17,18374,244,9094,2739
-1,11,4,2.90909,2,3,2,5,1,315104,,49701,13357,14,0.416667,746,726,1,1,11,91032,66346,,173,809,26222.5,130073,512,96954,58083,15586,10427,85009,15500,125,52977,7216,65,9356,19447,183
-1,8,7,2.5,3,1,3,1,2,262888,,28117,3360,116,0.888889,1172,2061,1,1,8,64152,7225,11,,1406,4420.4,9,205546,48673,308211,12878,19,147,148,51791,282180,43736,35611,38433,62124,188551
-1,15,0,2.6,,0,,1,,,,22756,,7,0.0625,0,546,,1,15,41132,24397,,,,,0,12835,5055,4809,1439,2463,4575,233,151,2856,990,14360,1602,1240,524
-1,14,1,1.78571,1,1,0,2,1,264,,10932,998,5542,0.133333,1144,3047,1,1,14,15612,13272,,,998,,9,14627,8317,28552,72104,51784,158,1735,1240,1812,11659,83097,17237,50434,80837
-1,4,11,6,1,14,1,18,2,617,,12392,13929,5,2.4,696,386,0,0,4,49307,4982,30.5,,951,25050.5,438,5920,210,75,1287,109,17,1342,27,2432,4116,3437,1467,5065,671
-1,0,15,,2,,2,,2,310,,,1212,,16,606,0,1,,0,,,22.3333,159.5,807.667,7491,17,44314,15111,7049,14147,7092,12788,4959,28683,4310,5378,14749,17202,57774,6101
-1,2,13,1.5,1,3,1,0,1,19247,,41152,2971,17,4.66667,225,346,0,2,2,66592,15711,13.5,170.75,529,7861.5,16,3143,41276,1753,39,118,1064,5,193,2955,2018,12433,2559,10,8
-1,0,15,,2,,3,,2,10492,,,6695,,16,556,0,1,,0,,,7,120,759.5,10230.1,152207,74973,88136,26,19572,10440,18940,123529,86390,56066,109193,69470,9848,2893,299559
-1,4,11,1,0,1,0,1,1,81800,,364,294,128112,2.4,917,1296,1,4,3,640,959,10,225.667,1248.5,,26,5409,318,42,1444,990,388,1021,429,3986,41,1320,69268,405,19842
-1,14,1,3.14286,0,1,0,1,1,425,,24853,121,18,0.133333,289,1106,0,4,14,50865,34499,,121,,,0,377,855,2833,413,868,1366,1464,425,4401,5626,274,2104,139,230
-1,9,6,3.22222,1,6,1,9,1,6139,,5567,1026,652,0.7,825,955,1,1,9,9013,7926,,,639,2572,1030,98,7014,28926,61,10301,14,32878,122,1223,201919,16852,171524,2787,11850
-1,15,0,1.46667,,1,,1,,,,4023,,46,0.0625,0,1242,,2,15,4445,4994,,,,,13,268,1453,1024,352,47,2955,1464,351,142,619,147,1210,60,2714
-1,10,5,4,0,1,0,1,1,838,,67505,133,15,0.545455,341,1050,1,1,10,92393,126070,,133,,,11,26,1,4002,41663,109803,26,16848,4319,23523,15257,40636,1430,80,10082
-1,15,0,2.4,,2,,8,,,,14925,,78,0.0625,0,307,,1,14,32201,4315,,,,,17,21200,56660,47015,18874,5751,11699,29273,10094,3592,26076,50242,63537,53741,24230
-1,0,15,,1,,2,,1,27147,,,1313,,16,874,0,2,,0,,,45,98.6667,1019.6,3540.5,7774,39,32,27,2453,16,212,1219,15,331,13,64,24,724,18
-1,15,0,3,,1,,1,,,,22224,,12,0.0625,0,948,,0,15,49784,39442,,,,,0,23179,1352,8274,2976,10132,7057,11569,26088,75,2567,10216,11467,1601,64549
-1,0,15,,0,,1,,1,32,,,358,,16,312,0,1,,0,,,42.8,240,928,,1978,48,18,723,1520,755,15,2215,1091,318,591,31,23,433,315
-1,8,7,4.625,5,18,10,17,2,2645,,11660,2872,182,0.888889,409,908,1,1,8,31514,16749,,102,,3425.4,7950,2226,11585,76,106294,113015,2,45544,133,4166,1701,131477,18171,40401,973
-1,11,4,4,2,11,2,10,2,628,,44993,2787,87,0.416667,783,478,0,1,11,127748,41704,,367,1445,7889,0,13,7283,918,19195,8424,11,8723,42,72079,8225,46046,7,87846,11220
-1,0,15,,1,,1,,2,3042,,,2338,,16,241,0,1,,0,,,,242,1050.86,8834.33,14,487,11,30,2140,10,8039,4,15783,2783,2575,77,25,24,7
-1,13,2,1.84615,1,1,0,1,1,701,,5539,161,15126,0.214286,436,1701,2,0,13,9463,8424,,160.5,,,9990,12948,5428,305,1206,79,4371,10140,6873,20,363,1381,16,1149,8875
-1,15,0,2.26667,,2,,2,,,,69801,,551,0.0625,0,678,,1,14,116527,84957,,,,,0,38776,1527,15759,24588,11424,17533,67187,1488,10916,2202,10402,13025,9311,33
-1,13,2,2.53846,0,2,0,3,1,103938,,69229,2766,6,0.214286,440,1101,1,0,13,140556,74837,,172,,5360,5,11506,1497,94,9963,835,201,7,207,69,79,583,84,438,373
-1,12,3,1.75,1,1,0,1,1,30,,5373,761,36989,0.307692,386,602,2,2,11,6619,5171,64,429,,1790,7,3985,3101,1342,1533,8436,233,4019,31777,14293,1864,8314,20131,5785,5670
-1,14,1,2.21429,2,1,0,1,3,123,,6030,6405,16,0.133333,573,236,0,1,14,12074,3648,,,,6405,0,95908,20104,5413,6183,133,1070,86,1287,7416,1501,8336,267,123,1300
-1,3,12,3.66667,3,3,6,3,2,38119,,54401,9441,170,3.25,672,573,1,0,3,113208,102905,30.5,223,841.5,18517.3,99,4931,871,502500,377208,174100,27684,19984,4537,23,7154,395,1125,1201,29171
-1,4,11,1.25,3,2,4,1,2,19737,,4995,2600,9847,2.4,627,518,1,0,4,5109,5109,,88.5,828.6,6069.25,113318,38882,305888,63642,43145,59615,36646,203738,2,6,10,4,11,2641,12
-1,15,0,2.86667,,1,,1,,,,15145,,11,0.0625,0,957,,2,15,26836,9541,,,,,14,1120,24981,14591,3171,1760,23325,3001,56,2219,1396,1150,342,1034,5055
-1,8,7,1.875,0,3,0,3,1,536420,,1239,819,83431,0.888889,241,640,0,1,8,3039,718,6,171,772.667,3068,385,6845,4417,1424,31,5627,204,60,40123,109724,555464,222113,28488,14675,69076
-1,0,15,,1,,1,,1,124963,,,1882,,16,1171,0,1,,0,,,6,181.286,759.5,7973.33,11,19,513966,6425,5148,23445,5830,2901,37445,9159,63430,1070,4137,5050,28
-1,14,1,2.42857,0,1,0,1,1,-3840,,48528,1018,95,0.133333,230,1085,0,2,14,77944,65522,,,1018,,20013,6100,1393,12810,7352,1205,7155,34895,20077,18731,11154,52035,45811,2882,49287
-1,2,13,0.5,0,1,0,0,1,607,,979,4820,329090,4.66667,525,1293,1,0,1,979,,12.5,170.5,899,19453.3,0,0,524814,11,13,17,7,223,84,40,7,1225,19,26,61
-1,7,8,2,1,1,1,1,1,36370,,13501,367,23961,1.125,923,1195,1,3,6,19801,19167,29,195,875.667,,150085,162,19705,44033,29446,4705,31,8115,46,10,1631,14158,72260,4244,1837
-1,11,4,2,1,1,1,1,2,342,,12174,544,17925,0.416667,986,531,0,1,10,26530,11689,,,544,,0,5,5113,4,29774,12853,20354,30781,3790,3187,1357,12635,6021,22,2
-1,15,0,3.93333,,1,,2,,,,26866,,5,0.0625,0,658,,3,14,74915,37631,,,,,0,15285,11993,1006,147,270,1333,1357,5924,67632,47660,143916,5884,1232,1732
-1,14,1,1.92857,4,1,0,1,2,1564,,9535,349,36,0.133333,511,983,0,2,14,12324,9633,,349,,,8367,282,1108,90,82,99,4345,1021,407,1069,59,437,891,4497,326
-1,0,15,,0,,1,,1,5357,,,1054,,16,588,0,1,,0,,,25.8,209.667,967.167,9247,119302,10870,740,6957,121,10155,59927,332941,16,11,23,1786,29,4430,33
-1,9,6,1.44444,0,1,0,1,1,1033,,6413,277,148,0.7,469,1306,1,1,9,9308,6968,2,256.333,890,,124329,142395,258852,5,8994,18451,6110,14702,649,3129,56597,17145,4139,2940,58853
-1,1,14,1,1,4,2,0,2,122410,,85566,2201,12,7.5,501,1268,2,0,1,85566,85566,20,233,1157,5770.4,0,8352,12,13,3,11,440723,6036,15533,107,4082,15874,1475,1695,761679
-1,12,3,1.58333,4,0,6,1,1,227463,,3299,2181,29866,0.307692,367,240,1,0,12,5307,,,102.5,,6337,0,18646,1920,12627,7,5771,23,1323,20235,9867,23562,23,6907,2699,48931
-1,8,7,16,5,21,10,29,2,1773,,6320,2604,3,0.888889,750,444,1,1,8,28747,4938,,330,,2982.83,32,1,84,139,265,2253,2,36,1359,1447,4491,2430,578,2,1258
-1,0,15,,3,,5,,2,77005,,,18186,,16,259,0,0,,0,,,,286,1166.75,27739.4,23,36,23,6,8,17,2,6,2,2,125,25,13,10,3
-1,2,13,3.5,1,2,2,1,1,3920,,34228,835,2,4.66667,393,1063,2,6,2,100787,54695,5,305.5,829,2325,8,64,1016,45053,44255,6,211,4,36,2568,478,2780,5710,1279,134
-1,9,6,2.44444,0,2,0,3,1,105976,,24509,928,54,0.7,2507,3032,0,3,9,37318,22700,,,671,2211,38664,155,220,133905,4170,1130,53589,3183,282,3547,491,1763,3937,5233,29344
-1,0,15,,2,,2,,2,411662,,,3620,,16,634,0,1,,0,,,,181,848.429,7427,0,37458,30049,23391,8190,74090,4251,4116,129,119,2621,2880,14281,115630,117823
-1,2,13,2.5,1,3,2,2,1,4889,,21918,2328,93458,4.66667,369,857,0,0,2,70473,10442,24.8333,278.5,567.5,9474.33,0,4183,105,4314,10063,26,212,27,41791,18,2591,9,1419,8,211
-1,2,13,1,3,4,3,0,1,1528,,36262,2821,88,4.66667,645,1141,4,0,2,36262,36262,15.5,263.5,500,4684,43226,1541,673,7,1281,39260,22802,1308,1468,1831,12697,40441,23259,25529,176913
-1,1,14,3,1,1,1,0,1,7,,2424,557,1,7.5,274,437,1,0,1,4667,1961,20.8,238.75,837.333,2113.5,247442,247,14,6,5,5,16,24,6,6,72,999,29,10,47
-1,3,12,1.66667,1,1,1,0,1,46,,14462,1761,97,3.25,336,1308,1,0,3,19418,19418,18.6667,239,1637,6300.67,7,1485,81,5,4797,663,62,16,8,12,3,156,67,1114,3
-1,0,15,,1,,1,,1,137208,,,287,,16,614,0,1,,0,,,24.8333,185.2,805.75,,46328,89525,1243,5901,18186,7583,3017,8480,1026,4,19332,19,860,2786,16249
-1,15,0,1.73333,,0,,2,,,,5808,,1315,0.0625,0,308,,1,15,8614,5925,,,,,8,145,5756,91,259,1357,51549,8482,4536,7182,10327,8268,18966,4566,100751
-1,0,15,,1,,1,,1,48,,,5349,,16,433,0,1,,0,,,31.2,228.625,,39123.5,780500,1924,9,82,7,716,3603,3,3,5,5,1925,3627,400336,20297
-1,13,2,1.61538,1,1,0,2,3,173,,39400,297,16,0.214286,331,299,0,0,12,52370,49193,,297,,,18369,123,216,3099,78,2693,5754,5055,142868,21960,90266,31943,416,2512,222
-1,12,3,2,0,6,0,5,1,20554,,19508,5071,205,0.307692,527,1091,1,1,11,28255,20994,,,946,13322,0,11339,1614,7614,70319,9770,7752,8082,15858,4369,6433,49479,2285,37225,269589
-1,15,0,1.26667,,0,,0,,,,3672,,335,0.0625,0,2887,,1,13,4775,5660,,,,,12,67648,10407,1383,11154,1674,2608,157,131,23224,38908,2599,5764,24349,4747
-1,12,3,1.5,1,1,0,1,1,859885,,7064,2363,69601,0.307692,153,906,1,0,10,8425,14207,31,362,,6697,0,27599,271737,6095,165515,11450,70711,4214,34663,1019,9013,11544,34387,1413,2563
-1,0,15,,2,,2,,2,123403,,,1906,,16,994,0,0,,0,,,35,190.667,1142.17,6398.33,15725,350477,1577,2546,292,16,12570,1522,312556,60117,1635,357,2504,46264,1031331
-1,1,14,3,1,2,2,0,1,27753,,16124,2163,13,7.5,567,1918,1,0,1,46496,46496,30,287.333,1350,6245.5,243370,23,15,108128,10250,7,4,93767,33,11282,188695,9,27,46,7
-1,0,15,,3,,4,,1,120,,,660,,16,291,0,1,,0,,,28.75,189.167,1192.33,2537.5,40544,11,1040,51,389,17,30127,197,2421,636,1183,36,1176,1595,21398
-1,15,0,2.33333,,1,,3,,,,48841,,40,0.0625,0,572,,1,15,114419,20303,,,,,3,146,193,2447,6171,1977,9437,16970,1802,2795,1670,18550,37412,5716,3081
-1,14,1,2.71429,2,2,0,3,4,96431,,30692,377,60,0.133333,310,937,1,1,14,65980,49916,,377,,,0,359386,17709,4001,21520,84136,3665,49085,96543,39973,67023,1081,16093,18502,22881
-1,4,11,1.25,1,0,1,0,1,16,,3896,262,31,2.4,227,743,2,1,3,10367,,13.5,170.286,833,,0,31509,8842,63409,90618,5,37,6,6929,64,697,15,9,17,661
-1,15,0,4,,3,,4,,,,21954,,65,0.0625,0,834,,1,14,45474,31500,,,,,16,7518,1295,1293,5687,4702,1119,7482,2850,14114,40,1806,4272,4167,1557
-1,8,7,1.625,0,1,0,1,1,21870,,4954,2655,27457,0.888889,266,661,2,0,7,13738,7089,6,92,898,5563.33,0,7018,100931,40260,10123,19,11,38822,51448,192,134216,80792,66314,114870,5826
-1,7,8,2.28571,2,1,2,1,2,102818,,7036,2816,27619,1.125,755,1266,2,0,7,17807,4716,,265,893.667,9524.5,4082,211,4071,6133,2588,53,82,27,1673,1489,1239,706,474,2948,574
-1,8,7,3.75,0,3,1,4,2,74187,,6462,1364,3715,0.888889,665,734,0,1,8,20028,22651,,114,1228,4138,0,7366,1178,1457,7341,2766,1619,10120,17162,4,83470,140112,12521,4232,54698
-1,2,13,5.5,5,8,10,5,2,6216,,12576,6538,4,4.66667,1013,378,0,1,2,46251,5328,,,535,7038.58,7,211,28,64,77,574,3846,1436,42,1060,60,3,42,63,0
-1,13,2,1.30769,0,0,0,1,1,315965,,6710,1880,69130,0.214286,198,381,0,1,12,7308,3828,,178,,3581,1,6543,15716,1426,9174,29634,62441,8999,11086,7120,1148,1721,13438,27125,13
-1,7,8,1.42857,1,0,1,0,1,14,,5917,433,317,1.125,467,1801,2,0,7,6671,7593,24.5,344,1006,,293236,223322,106960,63115,7111,3,26,7,31865,1043,512,956,25819,7,13412
-1,10,5,2.1,-1,2,2,3,1,439,,22630,7961,83,0.545455,284,392,1,2,8,35471,765,,,724,9769.75,15,39,8,234,92,1177,8973,642261,192835,130953,369960,199125,5331,13221,4025
-1,15,0,0.866667,,0,,0,,,,16649,,1643,0.0625,0,1154,,0,12,16810,17837,,,,,30,5676,759,3557,71,644,1233,1669,1147,1021,173,1114,491,2547,1504
-1,0,15,,0,,2,,1,1950,,,4207,,16,758,0,1,,0,,,30.5,210.333,915.286,18667.7,0,47,17,5,5,46,18,1247,59,299,88,197,695,717,5
-1,10,5,1.7,2,1,2,1,1,10344,,32536,493,4219,0.545455,399,829,0,1,10,41639,33099,,,493,,93,1596,1785,24070,4725,3,122412,974,7496,2872,8746,3,1466,3,7986
-1,0,15,,2,,1,,2,714,,,1279,,16,361,0,1,,0,,,6.66667,158.8,863.6,7025.5,24,1398,6023,1188,14386,1046889,189,12,701,70,163,22,6,124,139
-1,0,15,,1,,1,,1,5515,,,1114,,16,374,0,1,,0,,,14,181.5,683.5,4845.33,36286,12842,1252,135,37,15,1155,127,13238,1397,1310,40,130,11,23
-1,15,0,1.8,,1,,1,,,,10127,,423,0.0625,0,927,,2,15,15999,15316,,,,,4271,29099,8233,1805,242,1085,46382,24672,202954,3093,5627,6561,93,2705,1895
-1,9,6,3.33333,1,4,1,5,2,6055,,7311,4224,217,0.7,367,986,1,1,9,18860,11835,,,,4224.2,6,459,24,60,2283,17739,11241,33483,15557,21627,2613,4249,74890,7253,4
-1,14,1,1.92857,0,1,0,1,1,149,,8104,18,3622,0.133333,310,695,1,1,14,14196,6664,18,,,,4,68959,17188,14187,293,7148,2933,20098,19389,6668,14081,51110,1012,10474,19486
-1,0,15,,1,,1,,1,40,,,418,,16,693,0,1,,0,,,15.25,81.5,658,3349,85329,4,3943,406,1140,8,30,35,1277,11462,4514,4626,1021,13,537
-1,9,6,1.55556,3,1,6,1,2,341320,,4590,2084,59430,0.7,556,1110,1,1,9,6293,7566,1,351,,3037.5,20484,4103,222,53138,216139,1458,589,24,3544,8605,279,299290,15786,42134,29965
-1,13,2,2.38462,1,1,0,1,2,280422,,13856,95,13591,0.214286,80,482,1,2,13,20730,11165,,95,,,6892,303230,11937,161991,202038,119528,11585,29882,3161,16319,14,3,26574,125638,96274
-1,1,14,2,1,2,1,0,1,24,,1389,602,365,7.5,523,1256,1,2,1,1510,1267,18,259,465,5859,689,41,299,14,26,8,4,6,37,7,27,67,30,7,876
-1,2,13,4.5,1,4,1,1,1,128559,,9350,1094,444,4.66667,483,707,1,1,2,24526,3622,37,283.667,703.8,4342,10040,33,6214,31331,44265,10040,5825,1493,4407,6977,406,1429,5643,35882,30004
-1,6,9,1.66667,1,2,1,1,1,138712,,24901,1356,17,1.42857,619,1611,1,2,5,30794,30424,22,171,893,3293.33,27,92004,70367,23228,5607,1438,20611,2852,25247,3611,10884,1260,9338,17068,27189
-1,5,10,2,1,2,1,1,2,116885,,10559,4167,52,1.83333,851,1828,1,0,5,15444,7513,,314,542.5,9832.5,0,4600,4417,21241,16021,9994,4499,1184,22,18,4259,1584,89,1983,747
-1,0,15,,1,,1,,1,24484,,,219,,16,654,0,1,,0,,,22.4286,230.143,1514,,59,28,21,2697,16,23,61,4,95,10,32,5,34,5,6
-1,0,15,,1,,1,,1,17,,,1521,,16,442,0,1,,0,,,,244.25,1005.83,3161,178,5130,85,87,582,52,3,8,932,24,110,122,4,1006,2804
