#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16
-1,2,14,2,1,4,2,2,1,53,,11972,7875,23,5,306,410,1,0,2,20967,,6,214,1020.6,34691,36,728470,17,8,479192,63786,1770,1603,8,1040,1697,8,1248,1584,642,5
-1,13,3,1.61538,0,1,0,1,1,140,,7506,127,377,0.285714,2142,1772,0,0,13,11832,6384,,127,,,4,36,3673,4799,656,192,732,4672,7183,103,1437,10035,6872,125,1697,1693
-1,16,0,1.5,,0,,1,,,,10437,,61,0.0588235,0,334,,1,13,16879,6121,,,,,1,56,1436,79117,2562,90,85,1284,2795,207,157,4298,2765,202,5366,3278
-1,16,0,1.5,,0,,1,,,,14773,,75,0.0588235,0,714,,1,15,19387,14798,,,,,10,1518,2349,1280,11792,1539,3125,2721,2647,297,238,1230,1179,113,5467,2995
-1,4,12,1.5,1,0,2,0,2,50030,,4626,1034,686,2.6,469,1496,1,1,4,5658,17053,,179.25,927.667,2902.5,628,1487,17,2393,1711,7494,4056,714,266,4191,2174,3,6,2563,936,572289
-1,12,4,1.5,2,1,2,1,2,108,,5679,3867,265,0.384615,715,772,1,1,11,9298,6899,3,,,5155,1978,2788,10439,62,1233,5,3,98,139,54,876,506,503,600,1585,179
-1,4,12,2.25,1,2,1,1,1,19,,38874,2115,41,2.6,331,820,1,2,4,75874,75874,23.3333,100.5,646.667,5791.75,0,12897,30165,95,135,8860,1070,301,3284,2283,228,1358,21,1289,107,1702
-1,9,7,1.33333,1,2,1,2,1,138470,,5990,3685,71392,0.8,682,941,0,0,8,7802,4935,,179,1153.67,10987.5,146923,25711,7543,20109,189635,21943,785,88423,181693,277614,20420,31592,360685,397818,208275,19630
-1,2,14,3.5,1,2,2,1,1,3641,,34228,798,2,5,393,1063,2,6,2,100787,54695,5,308.8,829,2325,8,64,1016,45053,44255,6,211,4,36,2568,478,2780,5710,1279,134,8736
-1,3,13,3,3,2,4,2,2,28414,,25281,5817,15,3.5,891,1159,1,0,3,54718,27409,,171,907,6990.22,0,23969,1456,2140,4309,946,2937,6890,199,253,1418,32107,3779,6,2,3
-1,0,16,,13,,20,,4,21,,,3950,,17,620,0,2,,0,,,,216.25,1161.5,6881.14,0,14599,4316,197,9531,7554,1169,1539,59,1220,5709,275,1682,246,860,480
-1,7,9,2.42857,0,1,1,2,1,1497,,9627,2216,1164,1.25,535,481,1,1,7,23753,27620,20,191.333,904.5,8762,82899,1264,138515,4004,8,15637,5742,1300,7,10455,24,138,34315,10453,11,726
-1,5,11,2.4,1,3,1,1,2,10766,,9827,6080,115,2,391,825,1,0,5,16842,13957,19.3333,406,726.5,32452.5,0,40004,227759,172357,34130,373,522518,814961,58,36,1305,39,4530,25,89,291
-1,16,0,3.75,,1,,1,,,,28618,,5,0.0588235,0,965,,2,16,51110,40447,,,,,0,18906,2840,89,2678,10379,21020,50,23,1288,375,1498,67,58,2815,202
-1,0,16,,1,,2,,1,3293,,,1972,,17,533,0,2,,0,,,16.5,224,786.75,4578,225,2935,15624,9933,4505,258,3941,1430,1431,7157,1294,122,87,242,1230,8750
-1,16,0,2.4375,,3,,2,,,,15056,,42,0.0588235,0,544,,1,16,33414,10120,,,,,0,6688,906,2055,24,2901,7068,3,16,2778,54,319,295,256,635,57
-1,13,3,2.23077,2,1,1,1,2,644402,,22133,3286,20111,0.285714,285,1302,0,1,13,41883,60361,,397,,4730,90415,7262,15221,38028,36534,51532,23262,288,5731,22801,95428,57793,6495,56160,4209,2
-1,0,16,,1,,1,,1,10,,,825,,17,295,0,1,,0,,,35,246.4,774,3979,15995,4,23,159,880,1454,6,6222,78,10,11,6,3692,9,393169,480
-1,1,15,9,3,3,2,0,3,263,,30504,7016,8,8,529,1885,0,0,1,157795,11652,,,1029.75,9192.82,0,36,1555,10,19,65,1279,4,291,570,3,7,2,5,1425,2
-1,0,16,,0,,1,,1,29,,,466,,17,429,0,2,,0,,,12.1667,162.75,664.75,2038.5,704480,6,24,13,1019,9,39,70,3,41,213,7,1045,33,38,56
-1,1,15,2,7,0,12,0,2,9766,,2567,3142,17,8,731,1074,1,3,1,3082,2052,33,198,1067,5153.5,19118,94511,56395,81,569,7,62643,1651,7059,37,10012,1309,1490,662,8,5031
-1,0,16,,2,,2,,2,6431,,,2350,,17,648,0,1,,0,,,20.25,368,965,4756,20,58708,37,715,551,1326,523,186,68,1976,80,61,14,228,12,1261
-1,1,15,4,2,1,5,0,2,16911,,1907,4142,218,8,325,548,1,0,1,2749,,,170.75,1136.33,8291.5,103629,2,2264,681,1210,19,258,2,842,1283,783,54,4922,8015,692,1951
-1,1,15,2,1,2,2,0,2,47728,,5095,4967,7,8,585,1951,1,4,1,8973,8973,,205,1121.67,12613.8,17322,1883,4436,2667,17,2983,4570,1248,26,1208,19,29,16,11,20,1683
-1,4,12,1.75,1,1,1,2,1,118432,,12681,438,8164,2.6,809,1581,1,1,4,19964,20963,8.8,270,935.4,,7,353050,13,19,78810,25,37,19,79369,119297,64374,233462,14474,44667,18419,48320
-1,1,15,2,1,0,1,0,1,1101,,445,397,8,8,656,912,2,0,1,844,,34.75,168.286,719.333,2477,5671,31,19,1420,15,184,12,167,6,3880,406,1102,196,52,37,307
-1,7,9,3.57143,0,2,0,2,1,427,,28634,2389,69,1.25,587,1037,1,1,7,102197,113308,16.8,326,1479,9808,16,7539,9,672,5685,2081,1601,578,411,2704,2073,17829,5987,3475,1278,1137
-1,7,9,1.42857,1,1,2,1,1,120762,,2154,3704,90,1.25,319,397,0,0,7,2613,2221,9.5,227.333,,8158,6,89394,143797,6912,1353,36,5,48982,99319,226,20260,9029,75679,71887,44732,7
-1,2,14,1.5,2,3,2,1,2,187251,,10713,3659,12,5,825,1051,1,0,2,18858,2568,49.3333,107.5,834.5,7027.43,48692,9961,22,4,35,8313,336,1371,42,11215,11,185,427,754,2,163
-1,16,0,1.5625,,1,,1,,,,22838,,24,0.0588235,0,2291,,3,16,29167,23490,,,,,47,1369,121,1113,14746,105,1265,3915,6199,1590,2750,1579,683,1758,377,1112
-1,13,3,1.76923,1,1,1,1,2,4265,,6697,131,781,0.285714,207,1349,1,2,12,10526,6337,,131,,,5,10181,26256,29898,6017,4391,11200,28607,5956,4163,11916,4242,7065,47305,260,24400
-1,5,11,3,1,3,1,3,2,328,,9333,1760,783,2,365,284,1,3,5,19556,7577,3.5,402.5,906.25,4975.67,2571,8867,94,6960,27425,368,44350,3037,42,2485,15,93,1274,256,82,5
-1,0,16,,2,,2,,2,2047,,,896,,17,435,0,0,,0,,,31,159.667,1075.17,3623.5,0,24724,172,20177,3,20,90657,34627,13,71816,13,38,138114,1570,7127,46
-1,0,16,,1,,1,,2,31,,,538,,17,453,0,2,,0,,,5.66667,228.8,683.333,2687,0,105,8,6,5,10,7,10,116,21,10,11,8,71,13,5
-1,1,15,1,1,5,1,0,1,3821,,11601,4047,50,8,1081,2518,3,1,1,11601,11601,21,154.8,935,14039,11,10114,18,11,26,12,4,181295,19,1546,7140,25,9,1424,31,2818
-1,0,16,,2,,2,,2,612,,,532,,17,328,0,1,,0,,,25.75,238.25,931.625,,23611,27,64,14,13,7,25,29,12,7,15,58,829,19,12,2
-1,3,13,3.66667,1,2,1,1,1,16349,,29349,904,164,3.5,688,1820,1,1,3,90446,664,51,239.75,999,2230,1389,7154,20394,16,8566,72180,40,4,17,72041,998,19,7238,290,7,16
-1,0,16,,1,,1,,1,44,,,1202,,17,276,0,1,,0,,,9.66667,324,647.2,2999.8,919,83,9,78,116,3,22,3,695,40,435,4,55,149,108,41422
-1,4,12,1.5,1,1,2,1,1,4245,,14435,1301,19,2.6,553,737,1,0,4,15533,15533,31,232.5,1243.83,7587,20310,19895,30695,13,1283,6934,17518,22,2678,8554,3348,4551,21211,92,2492,234
-1,6,10,4,1,4,1,4,2,53,,6402,2356,570,1.57143,231,552,0,0,6,18488,7249,33.6667,289,767,5011.75,0,39,1343,166,1083,1329,114,9,19,496,1100,621,23,4,10671,20674
-1,1,15,1,0,3,0,0,1,15,,22652,680,172,8,459,628,2,1,1,22652,22652,24,207.6,,4027.5,56,81304,20,779,11,21,20,23,73,25,214,948,107,182,13,475
-1,5,11,1.8,1,2,1,0,1,59930,,3283,505,2879,2,534,2195,1,3,5,3419,3296,24.5,346,728.167,,148401,20179,7359,1939,1408,34236,8719,61,1717,18185,5950,11338,3180,9775,1183,419
-1,16,0,0.875,,0,,0,,,,4963,,393,0.0588235,0,1388,,3,8,8687,5215,,,,,16,1199,1886,29,5700,1043,21,33,368,1414,60,955,78,21,4459,1299
-1,2,14,11,1,6,1,5,2,84298,,24396,3137,6,5,290,487,0,4,2,235194,232867,33.5,161,937.2,6500,310,97,26,5457,1414,733,26,643,1182,7,10,156,224,162,1080,169
-1,16,0,1.6875,,0,,1,,,,6290,,32,0.0588235,0,1432,,2,16,8874,7579,,,,,0,9326,1417,2998,1415,1024,1593,3001,4371,185,1243,911,285,18432,266,214
-1,1,15,2,0,0,0,0,1,133349,,45083,549,2,8,669,1116,1,2,1,66339,,16.2857,196.4,1266.5,4604,298177,10,64,56,78,2346,727,4,3,27,29,7,6,11,25,36
-1,15,1,1.8,1,1,0,1,1,25900,,7490,1873,19,0.125,119,1683,0,1,15,11295,6149,,,,1873,26,177,5796,1037,60405,10354,261,5730,3655,302,207,1643,676,5830,218,449
-1,0,16,,1,,2,,2,8325,,,360,,17,539,0,1,,0,,,30.6667,244.429,820.5,2219,33,1490,72,563,779,1416,183,22,5,689,28,1179,443,242,4155,1770
-1,4,12,2.25,1,2,1,2,1,70139,,9665,1608,247,2.6,734,1305,1,1,4,15969,9752,,101,849,6524.5,2782,12024,6727,3309,15066,3100,41557,16163,40352,43551,25,4,6,12,12,8665
-1,12,4,2.16667,1,2,0,1,1,142456,,15630,838,160,0.384615,503,545,1,1,12,24985,19556,16,,1111.67,,6,15949,100871,2064,3870,6976,3897,2385,19679,31057,254,24231,57560,1639,40755,1077
-1,11,5,1.45455,1,0,0,1,1,8595,,4233,352,3694,0.5,330,2296,1,1,11,4576,4178,,352,,,20193,4609,1082,37,1351,1722,552,6400,4460,4242,23,10090,91,108,1102,2002
-1,2,14,4.5,0,1,1,0,1,36308,,21352,9669,18,5,413,925,1,4,2,75073,16876,21,285.5,898.25,18740.7,12,176,446,28,10,169,57,5,4,406,3,8,6,7,9,132
-1,3,13,2.33333,1,2,1,1,1,29545,,815,539,8895,3.5,400,265,1,1,3,1508,504,10,114.5,718,2175.5,626772,216742,7227,1281,5774,11712,73238,106386,23143,7,19,9,1460,11,1262,737
-1,10,6,2.4,1,1,1,1,1,34953,,4625,115,51000,0.636364,651,826,1,1,10,6545,5121,7.5,168.75,,,27230,912,333,1157,14791,1615,5153,2059,50,2762,22447,7332,2833,8881,3991,2109
-1,15,1,1.53333,0,0,0,1,1,179,,18875,39,69,0.125,3892,2305,1,2,13,31600,58761,39,,,,59,179,90579,57335,89,1125,6346,2317,7657,50,1356,8770,1157,13203,27596,734
-1,1,15,1,1,1,1,0,1,37608,,4096,2177,14,8,692,1379,1,1,1,4096,4096,20.8333,211.5,741.333,7470.25,139906,206,450,5231,17,1140,7986,23647,435,21,2863,387,5102,353,4044,7411
-1,14,2,2.35714,1,3,0,2,1,8975,,14899,395,1307,0.2,1279,1135,0,2,14,33085,30068,,395,,,17,1119,31,270,1395,9658,480,16016,4174,22780,2978,8400,1546,14291,17470,8172
-1,0,16,,2,,2,,2,4174,,,1073,,17,405,0,1,,0,,,21.2,311,660.333,3459.75,10,22,33,633,81,127,34,7,150,5,1112,585,5022,665,45,11584
-1,0,16,,1,,1,,1,109272,,,550,,17,428,0,1,,0,,,23,288.6,506,2228.33,148153,48,99,23,21,8,1230,26,15829,3,1426,8,10,250,15,19
-1,4,12,2.5,1,4,1,4,1,45,,60335,2881,133,2.6,250,400,1,3,4,68488,60459,11,249.75,492.75,10528.3,41917,1208,116,21,5,1096,21,2841,1607,80,31573,8487,631,71535,42939,85379
-1,14,2,2.5,0,3,0,3,1,2787,,16288,333,1559,0.2,96,1015,0,2,14,32070,17410,,333,,,59643,2879,6034,100640,20384,142421,517072,5241,363134,49229,35986,92387,280638,5474,333,8605
-1,14,2,2.64286,1,3,0,5,1,90695,,23692,784,1639,0.2,158,538,1,1,14,56212,12066,,,783.5,,29869,20,1385,72,2626,1238,34,34,341,5521,222,10326,11058,4,57003,645
-1,8,8,2.125,3,1,3,1,2,79120,,37150,1892,840,1,986,2122,1,1,8,40610,77461,18,292.4,,6826.5,76,20233,2731,5970,43,1229,243169,14403,38937,103237,9244,2596,177130,64983,3,83763
-1,15,1,3.33333,4,2,0,2,3,7176,,15904,19964,1055,0.125,212,469,0,1,15,38653,23086,,,,19964,9,198,43,14,46,6980,2779,7578,18420,54725,24827,133828,100688,19944,1472,82290
-1,5,11,2.8,2,3,2,2,2,49294,,14946,2547,2988,2,1211,742,1,2,5,39158,6160,10,77,791,8507.67,162743,371,176788,90699,16724,102808,83430,1423,34553,37451,68594,167761,53541,20248,11808,1522
-1,4,12,0.75,0,0,1,0,1,161483,,1429,217,1333,2.6,149,941,0,0,2,1476,2126,48.5,197.6,604,,14146,1850,4,4382,963,7,60910,9808,2734,10492,15398,209,1421,11506,9,3
-1,11,5,1.27273,0,0,0,1,1,17246,,1091,39,747,0.5,630,3519,0,0,11,1262,923,39,,,,13,956,18958,1213,4503,5889,4200,219,2790,1167,16029,4122,281,27,28566,1614
-1,12,4,1.08333,2,3,2,3,1,105,,50782,689,39301,0.384615,913,1639,1,1,11,51072,68541,,245,1133,,0,111890,388,139376,7583,29811,20330,12794,138426,11672,58737,4754,7058,2579,5873,337
-1,3,13,1.66667,3,3,4,3,1,1058,,107893,1236,68,3.5,483,576,2,0,3,146926,146926,29.5,199,1035,2399.25,6,25969,150,144,15674,4458,990,275,1342,267,1159,5591,406,104,2,911
-1,11,5,1.81818,1,1,1,2,1,332,,4942,711,1609,0.5,248,1365,1,1,11,8921,8432,1,101,518,2418,16,9,31,1396,14457,19987,414,152108,20396,37153,20454,2794,1210,294,20115,16057
-1,1,15,2,1,0,2,0,1,2189,,314,382,7,8,1090,371,1,7,1,620,620,29.3333,185,961.333,1752,137000,361839,2658,1584,357230,1306,184,23,3500,58057,24164,138487,2483,10944,46083,3
-1,0,16,,1,,2,,2,1470,,,3895,,17,807,0,0,,0,,,65,272.25,1478,6857.86,1660,7208,281,7,777,341,167,1573,36,220,1174,687,1558,1517,7337,4737
-1,10,6,4.8,1,4,1,4,2,359597,,18548,5548,916,0.636364,369,729,0,1,10,59161,24742,,272,,8186,9819,29575,77024,40234,1561,19149,20026,4137,128046,2843,179134,21252,62022,152369,4723,2603
-1,2,14,0.5,1,1,1,0,1,809,,1286,842,1126,5,600,525,2,1,1,1286,1286,16,87.5,1065.8,2073.33,15,259,91,675,100,635,961,5524,96,3416,907,4865,19,959,1314,67
-1,0,16,,1,,1,,2,3103,,,3605,,17,983,0,1,,0,,,18.75,242.333,766,7907.29,2,7388,1027,6179,2477,167,2821,339,229,3754,716,2027,156,4866,1615,1901
-1,0,16,,4,,4,,1,584,,,5951,,17,727,0,2,,0,,,,245,809.5,10137.2,4,65087,126711,7026,221817,24297,46538,13,27035,25756,7392,102,10410,22560,22955,16441
-1,2,14,12,8,25,12,16,3,309,,4890,8031,3,5,435,334,1,1,2,53605,979,,94,1080.33,11230.4,417,5,2,38,7,2526,535,0,5719,4,13,1356,1473,11,976,3481
-1,12,4,2.75,1,2,1,2,1,61,,14373,8510,6,0.384615,359,1965,2,1,12,21268,19164,,342,,11232,31,130,2589,191269,146138,24029,2279,4077,54316,1951,10138,3466,2100,1183,112195,14
-1,1,15,4,3,3,4,0,2,101336,,1369,2353,822,8,1339,813,0,0,1,2272,1682,60,89,731.4,4161.29,10,159,21522,20155,18790,21315,58,31843,16,5,1191,7466,439,1239,5826,7
-1,6,10,1.66667,0,1,1,1,1,300430,,816,292,20038,1.57143,225,289,1,1,6,1173,2537,25,208.667,732.667,,128446,3304,32804,70337,5461,164,2893,1267,3,5839,17307,15,2696,29,3,4667
-1,13,3,1.30769,1,1,1,1,1,514,,32421,1134,16834,0.285714,262,1337,0,0,13,39105,46424,,102,630,2670,7,69,193251,1466,5725,2912,5490,44445,48022,205863,145066,10213,1225,1,42242,103701
-1,2,14,2.5,1,1,1,0,2,26616,,8424,1055,51,5,891,731,0,0,2,17669,12557,35.5,140.6,698,3615,0,350928,4779,10025,19,996,4593,71,1340,131,11233,39126,58,3,22,1431
-1,16,0,1.5,,0,,1,,,,23972,,2311,0.0588235,0,1679,,1,13,27357,3889,,,,,2,146,739,295,713,1705,230,198,238,182,741,56,1593,1130,196,174
-1,3,13,1.66667,1,2,1,2,1,220,,62587,1619,139,3.5,886,1518,2,0,3,120036,177674,20.5,110,708,4311,350205,1970,2195,1686,1323,381,2296,1962,11,1262,1282,7469,91,2718,16878,19069
-1,0,16,,1,,2,,2,109,,,275,,17,441,0,2,,0,,,15.5,228.4,741.5,1648,21328,22,2920,257,6182,3842,21365,2679,5962,1766,37298,23046,4845,3807,141656,5363
-1,0,16,,3,,4,,2,90,,,6524,,17,466,0,1,,0,,,,133,742.875,14044.4,129,28,59,48,27,5,35,52,14,82,46,8,6,20,569,10
-1,14,2,2.92857,2,2,0,4,3,7,,39796,32,7,0.2,704,923,0,1,14,55857,38280,32,,,,11711,1103,1298,2836,83,76357,2935,47453,15666,17566,2510,1601,10216,60274,32144,4114
-1,6,10,1.66667,2,1,2,1,2,62267,,19883,2524,16074,1.57143,893,1816,2,1,6,24038,17114,20,,1045.75,6997.67,115205,3297,8552,1405,17,7011,2967,8471,7523,325,632,1533,10224,56,18653,3085
-1,1,15,1,0,0,1,0,1,13118,,21912,1127,1050,8,425,3996,1,2,1,21912,,12,315.2,804.333,3220,0,1034,8,686,13,27,6,1613,3705,78,1775,882,7,58,522,1055
-1,16,0,1.8125,,1,,2,,,,22510,,1134,0.0588235,0,778,,1,16,31079,14489,,,,,228,1242,2829,127488,3787,1366,48935,23068,1434,700,16581,6611,1813,29158,19710,170
-1,16,0,1.1875,,0,,0,,,,76446,,25,0.0588235,0,847,,2,13,78965,77260,,,,,28,16110,473,18383,262264,4452,4074,77912,22572,4804,2326,2116,1507,8476,1371,2966
-1,5,11,3.8,0,1,1,1,1,70587,,53331,10879,12,2,290,611,2,1,5,128121,114250,5.75,187.25,,39633.7,0,55717,15288,1339,594,5,70,6,156,882,12,31,17,13,22,22
-1,6,10,1.33333,1,1,2,1,1,25938,,57510,2741,8889,1.57143,312,785,1,0,6,82414,98273,,160,1327,4072,0,16132,224106,4424,153,5627,115,77,5217,6453,11,2724,1099,11320,97944,164252
-1,7,9,1.57143,0,0,0,1,1,41,,11590,1903,207,1.25,663,1387,1,0,7,14846,17189,15.6,94,579,16286,6,2919,43293,233,774,7442,1264,402,291,12716,11365,1073,14813,53,5394,48
-1,15,1,1.6,0,1,0,1,1,40,,15316,609,7079,0.125,498,979,0,2,15,25909,18120,,,609,,0,4225,280400,5851,2060,84139,96876,145667,40,49586,6509,5357,70641,1415,23166,1124
-1,13,3,1.92308,0,1,0,1,1,23326,,35923,276,54,0.285714,784,1976,1,2,12,47885,30712,,133,561,,15686,9992,1509,12647,13096,43798,10271,31635,1503,12528,1150,41,13473,13769,26551,2594
-1,12,4,2.66667,0,0,0,1,1,255,,3450,212,11,0.384615,176,1542,1,1,11,7140,2725,23,138,665,,13,1311,1908,5514,1114,4680,2955,3,12686,1051,706,5277,501,941,3107,1087
-1,1,15,2,2,1,2,0,1,24048,,69153,565,9,8,947,1733,1,6,1,96024,96024,19.4,442,778.125,1705,0,817629,28,307,12,9,22,636,37,326,251,16,44,40,28,24
-1,3,13,2,3,1,6,2,2,205906,,11781,4121,864,3.5,534,594,1,0,3,31036,31036,6,211,919.4,9709.2,257896,43542,2457,13275,6919,33504,4157,46,479,5450,934,2023,5559,375,716,6317
-1,14,2,3.85714,1,5,0,9,2,2040,,22536,2750,433,0.2,364,1214,3,2,14,62999,51160,,,1341,4158,40626,9738,1826,6815,1900,2743,295,4074,16142,3692,16213,16982,18554,4429,58300,364965
-1,3,13,4.33333,6,2,10,3,3,13523,,16467,7425,52,3.5,593,987,2,1,3,66373,5809,26,198.25,792,15686.7,6,3053,1245,4,57,2707,87198,13674,13616,46,45425,121715,5842,15,5325,115
-1,12,4,2.08333,4,2,3,2,1,178377,,10389,504,684,0.384615,1533,1368,1,1,11,25097,26534,60,411,773,,7132,8155,4267,3163,15598,2719,2997,4473,1898,5175,2936,102,10,2735,16995,10749
-1,0,16,,5,,4,,2,32,,,1899,,17,497,0,1,,0,,,35,167.8,1119,8309,1734,43337,1621,12,1551,4,2570,219,96,2556,4507,3045,647,1591,1573,2984
-1,0,16,,2,,2,,2,28367,,,1839,,17,562,0,1,,0,,,13.6667,111.333,730.333,6168,13879,7,1062,66,64,5,126,4391,1013,1829,6,11243,116,162,10,291
-1,10,6,8.6,5,15,6,17,2,128,,6002,5365,63293,0.636364,374,461,0,0,10,24563,17651,,,1209.5,7442.25,2,350,7,868,174,296,997,22,47,1262,53,13,1183,50,137,16019
-1,0,16,,2,,2,,2,10510,,,3821,,17,602,0,1,,0,,,,260,765.333,6147.29,0,12,647,31468,161034,5268,243,1438,319,278,1,19,816,7557,5308,155
-1,14,2,1.5,1,0,0,0,1,709,,39567,92,15590,0.2,4379,614,0,1,13,41082,22481,,92,,,0,118019,222,80817,10045,5661,30081,7239,30251,18895,16045,15431,3128,4259,1195,10555
-1,1,15,5,0,0,1,0,1,51800,,46612,7024,3,8,171,1126,1,4,1,103091,103091,44.5,254.333,607,20402.8,6,14,13,316,2466,4550,4384,15,8610,72,4,5,5,1439,11334,501422
-1,2,14,1,2,1,1,0,1,78317,,453,248,23053,5,931,1752,1,0,2,453,453,33.1429,196.667,800.333,,951696,7,302408,129,127,17,83,10,165,113,5,917,3091,5,1342,291
-1,11,5,1.09091,1,0,0,1,1,235864,,8195,1688,47072,0.5,399,1659,0,1,9,15486,19556,6,296,,3922,0,14293,4140,2859,289,5,2948,8361,8879,7261,1206,1362,30222,67560,1858,9758
-1,3,13,1.33333,1,1,1,0,2,873,,16027,277,45337,3.5,370,1599,1,3,3,27551,39140,21,90,589.6,,12,107989,5,30189,158519,50686,2392,22970,18636,5181,45481,88529,590,2962,1,8403
-1,16,0,1.5625,,0,,1,,,,26720,,55,0.0588235,0,773,,2,14,39933,23835,,,,,0,1567,3090,48412,50626,67768,1596,23122,5589,102405,164,118979,46395,54796,50028,48622
-1,2,14,6,12,27,22,26,3,250,,5574,9823,4,5,531,800,2,0,2,16257,4898,36.5,176,1082,15660.1,307,1043,2053,189,11044,19,35749,5944,18818,40,115,8572,326,1031,27,1012
-1,15,1,1.86667,1,2,0,2,3,11,,20992,400,55,0.125,36,374,0,1,14,37376,25380,,400,,,12928,31732,3371,1102,2424,197,11559,20219,11,12,2571,50933,5695,18936,53062,2371
-1,0,16,,3,,4,,2,3978,,,991,,17,1064,0,1,,0,,,24.2,208.571,468.5,6669.5,67139,107,8817,34498,220068,9836,56407,23758,140401,13,11691,2730,5807,1305,1405,1619
-1,0,16,,2,,2,,2,13,,,453,,17,224,0,1,,0,,,25.8,225.75,887,,0,12,4,306,700,293,17,1231,214,111,5,33,1058,57,99,203
-1,1,15,2,2,4,1,0,1,28442,,1787,1775,88774,8,626,707,0,0,1,2663,2663,27.3333,161.25,941.2,7062.33,2960,30131,4525,26017,1552,1106,95345,3034,13,25,15,9,28,1967,3,1508
-1,14,2,1.28571,1,1,0,0,2,1081,,14437,79,4070,0.2,469,671,0,1,13,14589,15555,,79,,,109142,327,765,1522,3211,264,7908,251,13502,677,17690,4836,2191,748,639,293
-1,9,7,2.11111,1,1,1,1,1,884,,37878,648,278,0.8,920,1618,1,2,9,47125,61393,,201.5,1243.33,,6,47361,730,6328,16571,1547,9446,2076,3064,6388,2449,102,83,143,2963,28
-1,15,1,2.2,0,1,0,2,1,90955,,38149,128,1800,0.125,1168,1088,0,1,15,80449,76860,,128,,,2,90650,304,103673,909,7420,17074,8531,52162,2524,18000,31036,41961,30579,102022,28387
-1,4,12,8,2,21,5,32,2,31062,,23671,2592,4,2.6,712,1097,1,2,4,114487,85509,31,197.8,1055.5,6992.25,146503,394,316,39,20775,5919,203,71,150,7433,897,34,5768,4458,1486,115
-1,15,1,1.2,0,1,0,1,1,117,,16366,504,600,0.125,1089,518,0,1,14,17028,5891,,,504,,13,220,37,80,1143,1322,10082,3204,18670,5737,1119,1366,69,345,1017,486
-1,4,12,3.5,1,2,1,1,1,541,,7200,1562,44,2.6,666,2345,1,1,4,16112,9951,9.66667,233.25,677,5476,86,12757,9900,21776,588797,21036,645984,234614,75081,27152,4163,27545,20157,6911,21997,5386
-1,16,0,2,,1,,2,,,,10538,,72,0.0588235,0,642,,2,16,18576,9686,,,,,2,1626,349,518,506,52,4405,1410,201379,155,43642,3030,23664,22094,7258,38400
-1,6,10,1.5,0,0,1,1,1,129707,,1996,642,1453,1.57143,663,1365,2,3,6,3923,68,29.3333,68,853,5143,10,7482,8547,15626,2916,12881,2875,251,3,1186,2766,109,5763,23007,20134,120
-1,0,16,,1,,1,,2,5192,,,4460,,17,422,0,1,,0,,,34,203.5,1158,8141,4,6,20,10,7,3,5,9,6,8,7,7,4,6,12,11
-1,10,6,2.3,0,0,1,1,1,3409,,16480,511,2291,0.636364,522,538,2,1,9,21753,17861,9.33333,341,995,1699,7,971,28,118,170,17,7089,10,147,2931,8459,128,2760,50,4073,8
-1,16,0,0.8125,,0,,1,,,,22402,,20267,0.0588235,0,760,,1,10,35609,36122,,,,,0,57572,221753,38407,71989,3139,37650,8163,30577,96419,27648,2657,150,9766,5429,12959
-1,14,2,1.64286,1,1,0,1,1,134223,,11237,134,94195,0.2,510,383,0,0,14,13254,8584,,134,,,0,25720,1893,244406,57579,87674,104213,8177,313,361323,1353,13892,30673,10992,166609,14111
-1,1,15,2,0,1,2,0,1,1088,,328,631,16077,8,416,1096,1,1,1,493,493,34.7143,123,810.4,2524.5,24,221,4050,2116,667,96,82,69,1185,776,63,178,6567,1068,350,194
-1,4,12,2.75,5,2,13,1,2,104067,,21916,14445,28,2.6,545,1198,1,1,4,65382,42948,,,925.167,30669.4,12,212910,3449,1252,162,8326,3992,608,31063,6490,3766,4800,961,1539,1087,10018
-1,15,1,2.06667,0,0,0,1,1,1161,,3863,78,30,0.125,70,513,0,1,15,5365,3626,,78,,,17,2207,137,719,548,61,352,4131,1161,8931,24259,11908,6755,8803,1749,2571
-1,2,14,3.5,3,8,1,2,2,125,,27277,2367,66,5,448,1003,1,0,2,72616,15528,62,163,941.8,4693.4,3063,92027,4368,1108,141233,14324,62,17502,11912,17118,21247,158948,19496,371,15457,8906
-1,16,0,1.8125,,0,,1,,,,14215,,258,0.0588235,0,1402,,3,15,27112,16558,,,,,6,1111,6011,51,1282,75,49052,5730,121,8506,7036,2747,66,1254,126,5715
-1,1,15,2,2,1,3,0,1,114722,,11264,906,10,8,435,1119,1,0,1,20518,2010,10.5,224.5,913.833,2398.33,970472,237782,28792,3217,18,99,700,84,563,14,59,1009,28,91,6163,939
-1,5,11,2,2,1,2,1,2,176,,12510,953,110,2,577,1030,1,2,5,16135,15214,25.3333,,771.5,2890.5,0,8,28206,1763,7511,280310,111159,19975,267,21569,49,1401,20079,149453,29167,94983
