#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9
-1,9,0,1.11111,,1,,1,,,,9718,,352,0.1,0,1116,,0,8,10388,9047,,,,,0,7066,133,1760,1326,193,5328,1760,43
-1,9,0,1.33333,,1,,1,,,,21833,,106,0.1,0,640,,0,9,27440,35301,,,,,5,7428,1419,1168,344,4410,4235,18311,1719
-1,8,1,1.875,1,0,0,1,1,377205,,9657,4064,15722,0.222222,243,458,0,3,8,14911,16521,,,,4064,12,1169,3172,30311,9754,100842,34550,186,10100
-1,9,0,1.11111,,0,,0,,,,5513,,23,0.1,0,981,,1,7,6751,6636,,,,,195,169538,1509,34483,44,144,17162,1260,37
-1,8,1,3.125,0,3,0,2,1,588,,26658,329,9,0.222222,507,907,2,1,8,70107,44027,,329,,,0,12230,9568,22709,60933,7285,61471,4616,5
-1,0,9,,2,,1,,2,44048,,,1404,,10,449,0,0,,0,,,28,,652.667,2656.25,181282,9,4299,1445,1452,1124,31,2154,831
-1,9,0,2.77778,,2,,2,,,,11306,,161,0.1,0,1421,,2,9,22147,9073,,,,,15,7012,7375,116,5891,17102,19919,20210,8728
-1,1,8,2,1,1,1,0,2,105,,18119,603,9,4.5,450,2507,1,0,1,30244,5993,6,216.4,666,3068,31730,333659,4598,1073,35,1448,136,1640,6836
-1,9,0,1.66667,,0,,1,,,,7939,,1014,0.1,0,598,,1,9,12170,9490,,,,,0,2943,193884,180,11264,1616,9136,2889,5859
-1,2,7,2.5,2,1,2,0,1,4542,,4011,6828,5,2.66667,287,566,1,2,2,10586,1525,,233.667,835,15421,4802,87313,91,235,1095,1760,50102,137754,11039
-1,3,6,8.33333,2,43,2,33,1,1487,,7553,3046,30,1.75,300,434,0,0,3,22137,4380,,138,1323,5164.33,1746,1117,2681,4,15969,1287,0,82,3376
-1,6,3,1.16667,1,2,0,1,1,30,,18686,1123,12141,0.571429,651,1792,3,1,6,18742,22328,48,,744,2578,36236,70398,29024,178,50111,7372,68737,1428,154
-1,0,9,,1,,1,,1,75795,,,1113,,10,583,0,0,,0,,,15.6667,136,892,3579,93029,5,8,171,1591,1562,13,5062,85
-1,8,1,2.25,1,5,0,4,2,24970,,32183,16424,107,0.222222,87,355,2,1,8,67714,39433,,,,16424,490400,1657,18084,8938,25,11106,11839,9655,1478
-1,1,8,1,1,0,0,0,2,57316,,10286,335,2,4.5,250,314,2,0,1,10286,,4,148,837.667,,15,20,2742,9,4539,5399,10251,4121,4
-1,5,4,3.8,1,3,1,2,1,1874,,21651,3392,27,0.833333,538,622,1,1,5,40358,15391,,211,,6573.5,285,20203,155198,4696,55787,29169,60520,7216,240140
-1,4,5,2,1,1,1,1,1,506208,,3665,1887,673,1.2,671,1260,0,1,4,5387,2978,,74,493,4397,16,7190,31330,5,21677,1445,37412,58940,102415
-1,4,5,1.25,0,1,0,1,1,59501,,4455,232,2976,1.2,504,1822,0,0,4,4462,5638,,232,,,11,7153,5902,56111,7,339162,1483,3125,12
-1,3,6,8,2,8,3,2,3,1001,,5020,31816,11,1.75,462,452,0,0,3,16881,2612,,,1532,46958,0,1332,146,1098,10080,14,208,14198,14765
-1,8,1,2.375,0,1,0,1,1,1766809,,15447,201,7,0.222222,560,347,0,2,7,32471,19492,,201,,,0,26287,149755,6826,359187,2121,18052,4738,4632
-1,2,7,2.5,1,2,1,0,2,25575,,59342,3395,10,2.66667,751,1810,1,1,2,168168,5510,,,917,4221,15,7113,104,171,116,11100,17,119925,29821
-1,9,0,1.44444,,1,,1,,,,25115,,6042,0.1,0,871,,1,8,28536,37078,,,,,41331,6408,82953,256910,1558,24210,15879,50310,22551
-1,8,1,1.625,0,2,0,1,1,104982,,26994,5025,20087,0.222222,55,382,1,1,8,30008,28468,,,,5025,0,62043,30107,14430,48994,7510,93161,796559,34995
-1,0,9,,1,,1,,2,61060,,,647,,10,740,0,0,,0,,,37,113,687.667,3496,608115,549,8054,20,506,7,558,309,61
-1,5,4,5.4,4,3,6,2,2,10,,6205,6206,26,0.833333,528,480,0,0,5,33992,6070,,300,,12112,15,32,15,29,456,10,1360,1032,10
-1,0,9,,1,,2,,1,156,,,1319,,10,409,0,0,,0,,,21.5,253,779.5,4756,0,60356,3185,4163,12,65,258,979,30
-1,3,6,1.66667,1,1,1,1,1,1068,,16860,828,19,1.75,547,279,0,3,2,29224,26917,20.6667,289,,4325,0,366,1361,15830,52,35,865,323,1119
-1,8,1,2.625,3,1,0,1,2,1845135,,12750,896,15370,0.222222,178,440,0,1,8,31656,15352,,,896,,11,118663,102106,787794,27468,108948,4636,123923,41142
-1,0,9,,5,,10,,2,81,,,596,,10,466,0,2,,0,,,13.5,175.667,967.667,1908,33116,120,41,1424,1312,5,1045,45,166
-1,9,0,1.66667,,1,,1,,,,6762,,35,0.1,0,924,,0,7,11159,7004,,,,,7,2048,494,30,18074,2215,1666,5535,303
-1,1,8,1,3,5,3,0,2,61,,166464,972,12,4.5,704,1448,1,0,1,166464,166464,8,94,966.25,1904,2637,231,86,52,27,26,225,155,2783
-1,1,8,3,0,1,0,0,1,78,,1889,485,47,4.5,384,762,1,0,1,5367,,13.5,225,926,2029,73,1719,15,39,17272,2656,150,5412,20
-1,5,4,1.6,4,3,2,2,2,90149,,28229,4526,133,0.833333,680,793,2,0,5,65230,48407,40,,,6021.67,5363,1413,14957,20964,22351,186,36471,3,21539
-1,5,4,4.4,1,1,1,1,2,5,,11017,8377,7,0.833333,140,673,0,2,5,25087,10877,,,455,11017.7,0,5,2,21179,77806,10,12848,23251,1743
-1,4,5,2.5,1,0,1,0,1,421836,,17214,1859,13,1.2,270,1132,0,4,4,35585,50763,48,,927,4136,0,15,196154,211474,36454,244262,159946,18901,19
-1,8,1,2.5,0,0,0,0,1,36,,11963,76,263,0.222222,156,1413,0,1,8,24235,44737,,76,,,4,5646,11628,2831,36,7257,3086,15528,4572
-1,7,2,1.14286,1,0,0,0,1,204,,15289,35,22508,0.375,492,1567,0,1,6,15644,1110,35,,,,22,383,11033,11659,25947,67652,24,841,1295
-1,8,1,1.5,2,1,0,1,1,79,,6078,571,31441,0.222222,324,796,0,1,7,7658,10586,,,571,,4155,79,11420,3197,155545,64242,1703,176853,86798
-1,1,8,2,0,3,1,0,1,58495,,35697,1891,10,4.5,297,653,0,2,1,67219,67219,22.6667,313,1061.33,11562,14069,183188,68032,30351,1137,17,8514,6,1835
-1,1,8,3,1,1,2,0,2,2668,,5169,397,13,4.5,327,172,1,0,1,14988,443,34,284,986.5,,162,38,10,19,4110,6,526,34,53
-1,8,1,3.125,1,1,0,1,2,1332,,41026,71,161,0.222222,122,574,0,1,8,71463,19185,,71,,,52,8274,531,43170,1332,19738,234,3886,173215
-1,7,2,1.57143,1,2,0,3,1,17,,2270,391,15920,0.375,156,2169,1,2,7,3592,2924,,250,531,,25413,500,1273,258,10063,2895,8195,2577,3
-1,4,5,2.75,0,1,0,1,1,875,,4324,208,2180,1.2,325,804,0,1,4,11352,,,207.8,,,15,17,1194,6028,931,249,29002,1044,25
-1,9,0,1.55556,,1,,1,,,,36109,,315,0.1,0,91,,1,8,38849,15214,,,,,10,310,4258,1347,178,1048,1444,137,1519
-1,7,2,3,2,2,0,3,1,718,,16266,386,30,0.375,806,1169,0,1,7,32995,31311,,386,,,0,1337,11,9759,27617,98,2881,5661,2635
-1,3,6,1.66667,1,1,1,0,2,8367,,1714,10041,8747,1.75,357,833,1,2,3,2027,1431,,127.667,,19954.3,170982,1764,99217,111016,80582,46139,24272,7566,61819
-1,7,2,1.57143,0,7,0,13,1,271583,,49787,672,44304,0.375,160,1201,0,1,5,66544,1506,,358,985,,408244,34719,155556,59206,75158,1563,4,39407,157009
-1,0,9,,2,,1,,2,238,,,1354,,10,480,0,1,,0,,,26,91,706,5288,0,252583,15479,23221,8380,13261,9690,520,379
-1,8,1,2.125,0,2,0,2,1,10,,21842,419,778,0.222222,330,627,0,1,8,30539,25241,,419,,,12,8915,7310,1087,142,2684,4543,1234,21755
-1,8,1,1,0,0,0,1,1,3051,,12305,32,949,0.222222,1373,1013,0,3,7,13227,15845,32,,,,0,9050,36037,3051,913,13167,44440,1615,1881
-1,6,3,1.5,0,0,0,0,1,352,,15162,674,13874,0.571429,492,583,1,1,6,17182,15738,46.5,,,1929,8,18361,321269,3770,4,1471,551,13896,2698
-1,0,9,,1,,1,,1,204,,,2274,,10,796,0,1,,0,,,,155.333,1362,4090.5,155740,2413,455,937,11,447,7,289,903
-1,2,7,6.5,3,13,4,11,2,240,,23783,9057,9,2.66667,443,376,0,0,2,67470,6030,,324,1110,20178,42,32,1223,29096,283,80169,1257,23,20
-1,2,7,11.5,2,12,3,8,2,6538,,37784,2326,4,2.66667,321,271,1,0,2,227241,197632,55,354,1126.67,6245.5,0,208,16,3,201,5126,319,3980,85092
-1,0,9,,1,,1,,1,6473,,,967,,10,311,0,2,,0,,,35,303.667,,2562,89118,5,371200,1630,15,14,95,18,109
-1,5,4,2.4,1,2,0,1,1,25,,16651,1626,13,0.833333,343,380,0,1,5,27028,11307,,229,875.5,4525,10269,5772,60307,3082,2184,6027,1868,5747,1311
-1,6,3,1.83333,0,1,0,1,1,4269,,7096,36,568,0.571429,963,1364,0,1,6,9067,8254,36,,,,0,5543,4401,328,4364,33,2900,21306,16196
-1,7,2,3,0,1,0,1,1,31,,8348,360,13,0.375,121,360,1,2,7,17347,15723,,110,610,,3785,128,4257,4122,1322,143,188,4299,5712
-1,2,7,1,2,1,1,1,2,116,,22091,519,29,2.66667,287,1514,1,0,2,22091,39240,19.3333,,893.75,,0,441,39,688,382,4439,104,26,13820
-1,1,8,5,0,5,1,0,1,46,,23609,4332,1,4.5,254,124,1,19,1,78109,3802,25,111,765.5,14105.5,53519,55205,1325,102,2841,938,7,3,352
-1,0,9,,6,,4,,4,90,,,14967,,10,342,0,2,,0,,,,170,816.25,32817.2,11,206,176,1004,26,163,87,1123,260
-1,2,7,1,1,0,1,0,2,11,,38164,688,560,2.66667,199,1437,1,0,2,38164,60977,,195,885.4,,27,2483,389,255,1382,2110,2777,2151,930
-1,8,1,1.5,0,2,0,2,1,10,,104968,174,106,0.222222,48,998,1,1,7,121808,165167,,174,,,7,106,10,503,5134,88094,4153,5303,1497
-1,2,7,3.5,1,8,2,6,2,12,,10123,11464,12,2.66667,441,517,1,1,2,29379,1566,21,111,1396,19679.2,58,20,40,1,15,27,101,13,130
-1,0,9,,2,,2,,1,2637,,,388,,10,449,0,2,,0,,,23,197,715,1916,119743,799,31,1520,3,4297,50,22,53
-1,7,2,3,15,4,14,7,5,255432,,21299,571,2388,0.375,668,786,3,1,7,49680,35135,,,571,,535145,51989,35089,22193,53581,17425,12955,53379,93465
-1,1,8,2,0,0,1,0,1,176234,,5947,219,12,4.5,760,3406,1,3,1,10126,1768,50,155,769,,2,274188,1971,31393,48777,21882,23,1121,10540
-1,2,7,2.5,5,2,9,2,2,143534,,2150,417,31388,2.66667,2843,6023,2,2,2,5910,5910,46.6667,192,696,1702,0,297871,60792,31525,47507,11545,74988,3996,3
-1,8,1,2,1,0,0,2,1,10295,,1603,39,22,0.222222,690,596,0,3,8,2752,1224,39,,,,4,148,9602,23191,8831,1463,4028,4702,6852
-1,0,9,,0,,1,,1,13,,,1449,,10,375,0,2,,0,,,4.5,118,1054.33,4815.5,54541,31,1923,210,1987,250,77,59,3
-1,2,7,3,1,4,2,2,1,17302,,118123,1473,18,2.66667,1613,1774,1,1,2,238763,232943,12,,643,3000.67,3521,10570,1204,1664,28696,10095,19974,1671,18291
-1,9,0,4.22222,,0,,1,,,,9545,,8,0.1,0,1757,,2,9,24053,14232,,,,,9,1309,9732,230,8668,122,1734,12978,276
-1,7,2,1.85714,0,1,0,1,1,2079,,15968,28,12856,0.375,770,2324,0,3,5,28607,7362,27.5,,,,26,116861,246027,17347,119,77,1347,192744,4136
-1,8,1,1.625,0,2,0,2,1,7415,,2765,108,3669,0.222222,766,570,0,1,8,4244,843,,108,,,148,102736,41,7374,99182,38217,47672,2075,7903
-1,9,0,2.66667,,-1,,3,,,,10284,,3,0.1,0,521,,2,8,24819,10400,,,,,5,95284,53282,365548,1987,2348,126709,95014,292
-1,1,8,5,1,25,2,0,1,1048,,50592,5930,30,4.5,487,386,1,4,1,214467,19364,,330,1462.5,9563.75,42,24,10,234,22,20,55,1197,8
-1,7,2,2.42857,0,1,0,2,1,588489,,9705,160,55,0.375,226,1271,0,2,7,16289,9398,,160,,,7,63342,148187,369775,2725,27842,240635,12972,2339
-1,9,0,1.77778,,1,,1,,,,22433,,546,0.1,0,995,,0,9,31058,15006,,,,,0,2354,33885,86570,454,3626,614488,93168,3318
-1,7,2,2.42857,1,1,0,1,1,6,,4191,1399,5,0.375,258,221,2,1,7,11550,5035,,,1399,,12,27,23,22,25,2,22,6466,9
-1,7,2,2,1,1,1,2,3,51,,27599,900,779,0.375,240,195,0,0,7,56072,62718,,,899.5,,1757,44335,18194,23946,86247,86975,20103,16741,2850
-1,0,9,,10,,24,,2,21696,,,5434,,10,584,0,1,,0,,,,207.333,1191,9418.4,13,13,79,686,19,68,5,1,286
-1,8,1,1.625,3,2,0,2,1,28,,5383,1549,17148,0.222222,590,601,1,1,8,6666,5624,,,1549,,0,3057,28,90,50,19967,52,6106,1510
-1,3,6,2.33333,3,2,3,2,1,190206,,5647,1141,56,1.75,591,1102,1,1,3,13149,3131,22.5,422,496,2941,39,8380,2170,61154,106,1143,18726,12,69351
-1,0,9,,3,,2,,2,4423,,,3059,,10,433,0,1,,0,,,30,215,1169.5,6183.75,0,10768,1197,99,18067,266,3253,4438,2224
-1,2,7,1,1,2,1,0,1,10,,334494,1327,4,2.66667,251,1340,1,0,1,343191,343191,,123,970.667,3064.5,85108,8690,70,1149,385,12,179,20,81
-1,1,8,1,1,0,1,0,1,3042,,111,2598,11151,4.5,1187,930,1,0,1,111,111,,179.8,610,9639,13121,11151,14356,232300,59382,1467,59976,74801,5901
-1,9,0,1.88889,,2,,2,,,,8810,,920,0.1,0,908,,1,9,13470,7535,,,,,19,76480,9849,28747,24395,387,15636,1529,28889
-1,0,9,,3,,3,,2,21297,,,2024,,10,1334,0,2,,0,,,17.3333,255.5,,8570.5,129627,150,265,199,29,10,635,13,15
-1,0,9,,0,,1,,1,28,,,1141,,10,316,0,1,,0,,,44.5,381.5,534,3908.5,18,17,28,21,8,62,14,7,5
-1,0,9,,0,,1,,1,3668,,,648,,10,458,0,1,,0,,,36,202,772.25,1656,23,24,58,44,7050,2341,10432,6981,989584
-1,3,6,1.66667,1,2,0,0,1,1417,,4835,3430,4,1.75,573,1295,1,0,3,6217,4902,37.6667,404,,10032,0,196,589,2757,15221,566471,77495,93,1826
-1,0,9,,1,,1,,2,23272,,,6163,,10,717,0,1,,0,,,43,376,922,9592.2,2902,2894,3955,15,75,39,34,168,48
-1,7,2,3.57143,1,3,1,5,1,652,,9263,1487,176,0.375,1092,1006,0,1,7,19196,3376,,,630,2343,0,391,51280,86037,1112,4,471,215311,4127
-1,0,9,,0,,1,,1,444809,,,2608,,10,1093,0,0,,0,,,37,157,778.75,6721,0,531447,1396,43,32,7,35278,27,6
-1,0,9,,0,,0,,1,2653,,,1401,,10,160,0,0,,0,,,1,133.333,583,3679.67,69,258,163747,226,23,4,1579,20,11
-1,2,7,2,1,2,1,2,2,20826,,51696,5218,59,2.66667,497,341,1,1,2,102263,102263,,78,,6503,11,172471,146,1680,730,337,120,5470,719
-1,8,1,1.875,1,2,0,2,2,26082,,3311,137,20729,0.222222,1036,1027,0,0,8,5343,4863,,137,,,10,21682,149729,25135,158918,12663,26076,6,2676
-1,0,9,,2,,1,,2,2582,,,3305,,10,372,0,1,,0,,,33.5,239,697,9116.67,8,11247,1385,20,6,18,11,7,955
-1,1,8,4,2,2,2,0,2,69,,17089,3663,52,4.5,369,613,0,1,1,45189,2818,,398,906.25,10810.5,4329,341,3696,180,1357,9,3,11,2
-1,8,1,1.375,0,2,0,2,1,44,,20954,70,41864,0.222222,549,853,1,2,6,26666,10583,,70,,,57083,1406,21416,229823,132022,44,2931,11038,3010
-1,3,6,3.33333,1,3,1,3,2,195527,,42766,545,45,1.75,675,800,1,2,3,125540,125540,,187,453,2069,83,133042,14515,6590,185798,411195,11,9967,203
-1,3,6,0.666667,0,0,0,0,1,216771,,2938,1178,1892,1.75,242,2203,1,2,2,2938,2241,6,262,611,5921,665033,1748,5713,38950,183011,135325,18745,10175,15659
-1,3,6,2,0,-1,1,0,1,261427,,74056,363,81,1.75,730,1091,1,6,3,101284,50659,61,240,1157,,2975,1231,19174,4303,1122,49,1552,1098,9
-1,9,0,4,,3,,3,,,,32398,,5,0.1,0,387,,2,9,59758,26953,,,,,157,8303,52130,4610,126,12744,10092,21144,7221
-1,0,9,,2,,4,,2,387295,,,4291,,10,1222,0,0,,0,,,43,132,908,9146,182978,6117,730,27893,765,59,28956,21450,2883
-1,1,8,4,1,9,1,0,1,75639,,714,720,32,4.5,578,1682,2,6,1,1089,414,48,180.667,1071.5,2975,0,135,13,711,18,3,712,16,3
-1,7,2,1.28571,0,0,0,1,1,31,,3084,44,51,0.375,364,630,3,2,7,3737,4632,6,81,,,295426,1613,2032,224,18,4307,10259,8561,1320
-1,6,3,2.5,2,1,1,1,2,21,,3244,9175,1272,0.571429,457,628,1,0,6,9502,9316,,,1023,13251,614,24169,33293,44111,302265,20837,11,16,7908
-1,0,9,,2,,1,,2,22380,,,414,,10,631,0,1,,0,,,24,177,824.75,,745258,225894,42,30276,4439,11460,6156,104932,55043
-1,0,9,,1,,2,,1,21,,,4290,,10,306,0,0,,0,,,,246.5,,7525.4,983,268,425,52,3586,242,36,10,102
-1,1,8,2,1,0,1,0,2,592174,,481,2114,6,4.5,1346,557,1,0,1,945,,51,326,629,3818.25,20481,90659,25639,127091,14709,33779,9357,45579,56425
-1,1,8,1,1,4,1,0,1,17481,,15230,896,45951,4.5,336,6153,1,2,1,15230,,17.5,289,556,2856.5,26,1595,4,3050,7,10,3,598,505
-1,4,5,1.75,2,1,1,1,2,482930,,9672,3249,41,1.2,585,914,1,2,4,16620,4616,66,243,,15449,9,1073,206,27366,9848,27750,8,3860,10345
-1,8,1,2.25,0,1,0,1,1,6705,,4888,81,576,0.222222,306,529,0,0,8,12934,9042,,81,,,0,3814,7623,468,6701,4,7343,13994,12134
-1,8,1,1.625,0,1,0,1,1,4,,2616,16,10138,0.222222,375,791,0,1,7,3373,2180,16,,,,11164,354097,70476,36150,24351,79626,97787,54445,5809
-1,2,7,3,6,2,11,0,3,127981,,808,2630,33,2.66667,1122,2339,0,0,2,1223,724,,317.667,,4365,8580,171,63283,159159,10156,14798,8197,11831,1474
-1,0,9,,1,,2,,1,50048,,,1443,,10,653,0,1,,0,,,6.66667,115,1013,2960,25,30239,83,175,6886,148,10,37,15
-1,2,7,3.5,1,1,1,1,1,123110,,13164,3942,143,2.66667,649,1958,0,0,2,46344,,,105,631,13010,0,40,31313,72333,15558,4560,24376,15625,30
-1,7,2,1,0,0,0,1,1,7789,,7207,38,2598,0.375,648,1233,0,2,6,7450,1005,38,,,,0,47400,30503,2879,43211,4224,1526,3118,8235
-1,3,6,1.33333,0,1,2,1,1,8561,,24502,282,35,1.75,246,1545,1,1,3,24544,36757,19.75,389,1226,,0,112,24,7,29,13877,37,410,66
-1,1,8,3,2,0,4,0,1,175283,,10550,957,32,4.5,1100,1709,0,2,1,24568,24568,6,152,724.5,4596,0,426,102,84,21,697,2433,24,11
-1,2,7,1.5,1,1,1,0,1,98366,,53211,363,16,2.66667,625,1777,1,1,2,54242,52179,17,270,1102.5,,2801,306775,4129,784,3,127496,8313,415,592
-1,7,2,2.14286,3,2,3,1,2,9039,,3238,232,484,0.375,2870,2125,1,0,7,6154,1073,,232,,,8,2148,4946,27480,2232,14798,21971,2590,4133
-1,6,3,1.83333,0,1,0,0,1,371,,3340,120,16605,0.571429,186,1754,0,2,6,6234,6329,52.5,256,,,11,1121,276,29,1100,1583,1511,5596,8563
-1,9,0,1.66667,,2,,1,,,,3732,,168,0.1,0,1225,,0,9,5326,2140,,,,,12,7296,11389,40526,9989,120956,8504,41782,33058
-1,9,0,1,,0,,1,,,,15981,,690,0.1,0,1308,,1,7,19366,3177,,,,,11,63266,28860,9894,18878,68640,3127,204,11686
-1,2,7,4.5,0,3,0,2,1,1455,,83260,1907,12,2.66667,679,1094,2,2,2,194642,26439,1,253,1118,5736.5,180062,1228,9,1158,431,14,4674,909,1368
-1,1,8,1,0,1,1,0,1,13158,,3012,340,45,4.5,795,1608,2,2,1,3012,3012,8.8,182,1245,,11,2560,18,12,8,7,11,7,54
-1,0,9,,8,,15,,5,71,,,3978,,10,979,0,1,,0,,,,165,1168.67,10600.3,65,1106,1348,28,21,13,12,256,20
-1,6,3,1.83333,0,0,0,1,1,128,,4747,143,44514,0.571429,168,1632,0,1,6,9441,3568,,143,,,1593,270,5559,70,4243,2800,45,4288,458275
-1,6,3,2,7,1,6,1,3,425767,,2490,1580,3313,0.571429,529,396,1,1,6,3799,2788,,,734,2003,0,30566,58426,570,3734,5858,470,6959,3096
-1,8,1,1.5,0,0,0,0,1,78,,42882,328,295,0.222222,168,376,0,0,8,44584,12876,,328,,,0,2452,67789,7287,33113,32002,939,8,116861
-1,0,9,,8,,14,,2,4422,,,9103,,10,1157,0,2,,0,,,,,1440,10061.4,148086,29041,144091,264630,1098,28,2724,3574,26735
-1,3,6,1.33333,0,1,2,1,1,327,,13708,3217,13375,1.75,390,286,1,0,3,14644,38174,16,326,891.333,16286,12,4384,28760,5746,1439,4298,132,23,79506
-1,0,9,,1,,1,,1,40025,,,503,,10,412,0,1,,0,,,16,226.75,860.5,1866,1559,1395,7000,9,306,1330,31897,56,38472
-1,7,2,2.42857,1,7,0,14,2,384067,,29659,3771,224,0.375,565,472,1,0,7,39830,53947,,,,3771,0,4191,1220,1573,1292,1479,6566,10,2357
-1,1,8,0,1,0,1,0,2,100170,,,3010,,4.5,1007,651,1,1,0,,,8,112,962.667,7023,55,93563,172901,7,3337,1045,340,13466,25
-1,4,5,3,0,1,0,0,1,364068,,3595,561,8,1.2,773,1685,0,4,4,7527,33,33,,1354,,4974,8689,1147,6033,1524,2826,2789,5820,2116
-1,8,1,2.25,1,1,0,1,1,863,,25850,299,16,0.222222,583,2435,0,4,8,50113,29112,,299,,,15965,863,410,4379,36029,5223,65400,78377,3091
-1,3,6,3.33333,0,2,1,2,1,1797,,43866,8245,9,1.75,757,726,0,1,3,101326,41882,,411,,9812,152110,10408,25,5767,5224,64,10,298980,48086
-1,0,9,,2,,3,,1,302,,,782,,10,673,0,1,,0,,,3.33333,240,1043,2613,1,100923,7035,116,1307,32458,6411,9030,14430
-1,5,4,1.8,0,0,0,0,1,1510,,1547,460,60654,0.833333,207,554,0,1,5,2724,1452,,350,570.5,,0,3,16274,15231,4218,59,8741,1425,17
-1,9,0,0.777778,,0,,0,,,,4352,,12,0.1,0,2173,,1,4,7892,3183,,,,,21,14299,6858,3137,7241,2538,17718,8706,15838
-1,0,9,,1,,1,,1,105494,,,2970,,10,167,0,1,,0,,,35.5,228,710.333,12037.5,50632,33,14,18540,28828,9138,3997,5764,18373
-1,2,7,1.5,0,2,1,0,1,416,,5685,2582,1299,2.66667,472,1668,1,0,2,5882,5489,4.5,378.5,1520.5,14268,50906,48714,2592,7380,150,2840,1370,5574,12
-1,7,2,1.71429,-1,0,0,1,1,6606,,18554,17,25043,0.375,1312,682,2,2,7,19791,22578,17,,,,0,130,43431,419018,6445,7711,943,173334,6766
-1,1,8,1,1,0,1,0,1,32,,3114,5322,1234,4.5,221,239,1,1,1,3114,3114,,141,524,6985.5,11,8,1435,9,4287,1627,1988,5,57
-1,0,9,,2,,4,,2,628,,,1010,,10,917,0,1,,0,,,31,105.25,1167.5,3150.5,537071,90,1110,7,14,12,15,73,3925
-1,9,0,1.88889,,1,,1,,,,33387,,206,0.1,0,3184,,1,9,44888,40063,,,,,24,1831,14520,8460,67441,4372,1706,45738,63198
-1,7,2,1.57143,2,1,0,2,1,19,,10646,518,45194,0.375,627,685,1,2,7,11815,4489,,,518,,0,56453,44403,50227,14636,10,4068,73542,40564
-1,0,9,,0,,0,,1,747,,,285,,10,1745,0,3,,0,,,38.6,242.5,945.5,,260782,31,8,16,11,66,11,8,83
-1,2,7,1.5,1,4,2,0,1,148879,,26068,1115,319,2.66667,295,1824,0,2,2,48979,48979,15.6667,71,862,3411.5,0,847231,110,254,19,17,9923,5524,76
-1,0,9,,2,,3,,1,11,,,12158,,10,375,0,2,,0,,,6,346,,21675.2,0,90,1078,157,115,3,17,11,31
-1,8,1,2.875,0,0,0,1,1,6717,,7672,78,16,0.222222,296,644,0,2,8,17363,6852,,78,,,0,2292,2136,6717,331880,15263,7113,166,10139
-1,0,9,,7,,8,,3,4363,,,9010,,10,637,0,1,,0,,,,,447,10233.4,31,19,54,13,1001,361,406,7,2397
-1,3,6,4.66667,1,4,1,2,1,15548,,2067,9463,14,1.75,474,582,0,0,3,4076,2898,,339,1228,13803.2,7,3882,423,19,11606,44,3,9,6
-1,4,5,1.75,1,1,1,1,1,6,,3506,2046,2549,1.2,227,407,2,2,3,7171,7171,2,115,,5055.5,11,22,107,100,1446,7546,849,121048,588159
-1,8,1,1.375,0,1,0,1,1,3,,25138,1,32875,0.222222,162,3076,1,3,6,44666,43721,1,,,,169567,169,1324,26,7117,217,33,12,19913
-1,7,2,2.85714,1,0,0,1,2,4392,,5237,7509,5858,0.375,311,615,0,1,7,14795,736,,,,7509,12,5438,4406,244688,54366,59526,3982,182123,187200
-1,8,1,1.625,0,0,0,0,1,62,,7770,1,473,0.222222,162,272,0,2,7,14750,4235,1,,,,0,13179,61,4148,136,73,2842,51,1247
-1,8,1,1.5,0,2,0,1,1,984809,,16844,16,638,0.222222,636,911,0,1,8,18486,19516,16,,,,0,425,60,3097,2256,39523,7818,60,114
-1,8,1,0.875,0,1,0,2,1,102,,12953,137,1408,0.222222,410,736,0,1,5,13490,15479,,137,,,0,36973,426,7099,102,5728,4458,3900,9029
-1,0,9,,0,,1,,1,30709,,,1442,,10,428,0,1,,0,,,19.6667,301,,2523.4,0,452,204593,1908,186,1860,1604,2594,1592
-1,1,8,3,1,9,1,0,2,383,,1334,1380,22,4.5,345,613,0,0,1,2308,2308,34,,933,7209,521,668,208,21,521,1429,1023,180,5496
-1,3,6,2.33333,0,0,1,0,1,220330,,27354,152,11,1.75,479,374,0,3,3,72976,1942,23.5,278,541,,46077,1740,11459,55740,1403,6,22,124,7
-1,8,1,4.625,0,3,0,3,1,14,,29964,107316,6,0.222222,314,141,0,2,8,79369,27454,,,,107316,0,267,4203,1079,4408,11434,14498,10194,19038
-1,8,1,3,0,4,0,7,1,10,,12952,97,55790,0.222222,257,432,0,1,8,43004,50508,,97,,,0,10253,1291,2904,127,267431,59067,178516,649334
-1,9,0,1.77778,,0,,0,,,,6837,,5,0.1,0,432,,1,8,9377,6135,,,,,0,29,27,2769,21,72,52,6975,27
-1,1,8,1,1,1,1,0,1,33555,,556,966,5344,4.5,226,2444,1,1,1,556,,11,321.333,959,1930,98,13,9,8,28,4236,4021,1309,32
-1,9,0,3.11111,,3,,4,,,,30371,,7747,0.1,0,579,,1,9,65888,47052,,,,,0,70525,27387,1662,81681,3357,4116,50194,15800
