#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18,gap19,gap20
-1,16,4,1.8125,1,1,2,2,2,329,,5555,604,93161,0.294118,182,565,0,1,15,9672,8250,,259,719,,11645,4,12542,8575,178,92,1180,9038,1133,7102,42,4435,4674,9653,23010,23281,62,16968,69072,1900
-1,0,20,,3,,4,,3,1721,,,9020,,21,578,0,0,,0,,,,,684,9458.63,27,9,40,15,19,964,12,21,5,7,20,16,84,159,8,37,6,2,43,267
-1,1,19,5,1,16,1,0,2,34384,,3718,3205,203,10,824,1459,1,1,1,16074,16074,31.5,383.667,1076.67,8860.5,1585,5,22,407,504,8,43,17,1479,10269,5480,25,31,1326,66,430,1469,1677,30,5452
-1,16,4,1,0,0,0,0,1,394366,,3124,13970,5836,0.294118,875,976,1,1,11,3569,4071,,190.333,,55309,17093,73,44551,114945,63494,28666,4389,69356,10041,107605,44714,7095,3147,13002,5873,21182,6050,12808,9993,23459
-1,18,2,1.44444,0,1,0,1,1,1370,,6368,195,500,0.157895,653,3780,2,2,18,7840,6680,,195,,,12,3030,9761,4508,4275,2031,1013,1516,1060,438,1680,1175,1550,209,15626,23937,10117,134,1594,1563
-1,12,8,2.5,1,1,1,1,2,11470,,13089,117,44,0.692308,809,1315,1,4,12,23232,15715,5.75,228,,,13,1088,3446,5673,2846,5466,240,2489,1723,6988,8981,20,41692,41415,266,143,55,113,40,2111
-1,0,20,,2,,1,,2,2832,,,5156,,21,732,0,0,,0,,,39.75,347,675,9508.8,0,41294,5,1444,1474,5713,1,1845,1115,212,403,5095,1788,9703,9934,12123,960,7455,1222,7
-1,0,20,,1,,2,,1,135007,,,942,,21,906,0,1,,0,,,14,176,1121.75,2991.5,0,1677,7,46,21,60063,133,31,706,21573,68716,21161,514,1150,80878,48,44913,9,178,1307
-1,13,7,2.15385,3,2,4,2,2,653,,11917,1033,111,0.571429,464,1108,1,1,13,21017,15457,32,430,,2235.67,3007,8739,4332,14271,406,6757,238,4372,8468,9230,9491,32978,5762,13796,15790,2822,1297,6984,2836,4421
-1,7,13,1.57143,1,1,1,1,1,29,,39370,192,7943,1.75,281,608,1,1,7,42001,38270,35.2,141.333,734.5,,174365,133863,10364,2841,6952,23307,18431,3277,110,28931,12951,5487,1924,5078,20780,2324,50,17508,11756,835
-1,3,17,3.33333,1,5,1,3,1,272,,9055,1191,9696,4.5,754,526,1,1,3,33456,4850,22.5,268.4,1017.2,4576.67,5997,34398,262,383762,71716,45888,95981,18910,1189,34,60,117,1379,30,6335,8178,5421,4438,260,4016
-1,10,10,2.2,0,1,1,1,1,16812,,13276,172,196,1,288,643,0,2,8,32454,3987,16.6,100.667,667.5,,7,7,1459,10586,29826,1293,8692,67,1403,1536,10,90,7,9714,20171,4588,1092,2995,5,7425
-1,10,10,1.6,1,0,1,0,1,33,,25162,2849,39,1,282,1059,1,2,8,43932,16372,3,181.5,813.333,12660.5,1287,7028,360,7205,3130,391,12556,3927,11,1621,41,1746,1314,14091,6876,105,565,86,94,9824
-1,9,11,1.88889,3,0,5,0,2,350326,,13237,1251,81,1.2,512,642,0,1,9,14898,14898,23,148.667,1150.33,4895,269,54238,24,30296,66760,21047,11531,17276,72058,28646,18036,10629,167,20249,31653,8430,3459,8165,21711,19551
-1,1,19,4,2,8,4,0,2,916,,173634,1191,5,10,598,261,1,8,1,465166,129606,16.6667,228.75,733,5025.5,0,449088,5935,1217,1473,3,183,959,2449,590,1580,74,2770,6,6314,795,2507,3370,15989,3181
-1,1,19,2,2,2,2,0,2,61898,,33108,3172,8,10,443,128,1,1,1,66150,66150,33.6667,211,1011.5,7638.43,1375,146837,43,41,20,15,9,5881,15,12,14,27,37,189732,29014,27,37,23,2,5531
-1,0,20,,1,,1,,1,18,,,4086,,21,495,0,1,,0,,,11,237.875,725,11576.3,603707,62,954,815,8560,21,9,24,15,7336,613,33,61,321,211,3630,18067,51388,7071,35
-1,0,20,,2,,2,,2,162,,,9238,,21,872,0,1,,0,,,15,212.857,690,26072.6,29,110,105,1075,56,33,1734,106,1176,306,66,168,773,114,253,57,44,46,23,42
-1,2,18,2.5,2,2,2,1,2,98,,2142,5905,74,6.33333,438,728,1,0,2,2540,2071,32,235.333,1095.8,19866.2,26,49,49,11,1458,1144,9,2811,171,168,1054,3095,1410,3908,73,141,2593,55,3524,14988
-1,6,14,5.5,5,6,12,6,2,16672,,19591,45088,8933,2.14286,691,807,1,1,6,52204,13164,,434,1237.8,97868.8,10,70,80917,107,10,15,11,11,1403,93,11,1313,5,5055,47,5,444,23634,10757,7727
-1,16,4,2.125,2,2,2,1,2,3156,,19351,1022,163,0.294118,297,1066,0,1,16,34132,24950,,308.333,,3164,0,6221,65,951,5,18961,162454,37884,263120,187,9934,1289,2,204,1283,7976,490,175810,8772,50442
-1,8,12,1.75,0,1,1,1,1,1074,,6444,1034,620,1.44444,500,2594,1,1,8,8169,7786,25.6,,648.75,4328,338385,10369,5655,65,1990,11111,8413,21,10643,2227,25,7,85,4161,352,2368,577,8585,8343,1271
-1,1,19,2,1,1,2,0,1,55732,,1291,615,330,10,1283,2735,2,0,1,2318,2318,6.83333,172.4,828,2214.33,2,205,20,16,71,5608,90,18,2532,1536,1398,5752,41,18,238,1008,29,226,2676,246
-1,0,20,,8,,23,,2,57059,,,8463,,21,430,0,1,,0,,,39,,1062,12334.2,89245,476,22,975,1332,4,12,11779,3,159,42,12,823,1688,402,3,93,8,14,745
-1,8,12,1.5,0,1,1,1,1,146510,,17731,2593,121,1.44444,369,728,0,1,8,19349,19185,32.5,146.333,602,5483.8,3,171111,125078,3365,253025,10851,19873,11139,47530,12488,8216,4328,5753,9,7,39,42,1189,1377,2576
-1,20,0,1.2,,1,,1,,,,17091,,160,0.047619,0,1757,,1,17,17901,21462,,,,,13,2287,308,1705,1632,873,461,1078,2482,637,788,129,1573,2735,568,8035,4272,95,3417,739
-1,0,20,,2,,2,,2,2211,,,404,,21,736,0,1,,0,,,28.4286,207,,5209,0,2067,5,9284,872,15103,21,1401,22036,12,6,68,35,78,115,13,5,778,589,13
-1,8,12,2.25,1,2,1,2,2,14061,,32394,528,4626,1.44444,503,682,1,1,8,83739,53129,1,186.25,931,,311408,17195,2301,77932,150193,4263,77678,11429,28676,4229,4443,122,142456,100723,1306,48049,28,1395,8669,3027
-1,9,11,1.55556,1,1,1,1,1,215776,,6886,730,5398,1.2,338,686,0,0,9,9969,9929,27.5,147.167,1303,5063,0,58838,41884,1408,126,7,41616,26,35,5773,2,84,2961,23,7023,13,1519,59,1474,45478
-1,2,18,2.5,3,1,5,1,2,37117,,2415,30605,13,6.33333,813,570,1,1,2,7375,1252,39,288.5,1015.33,96478.6,20,188198,21,7,5,71,1713,238,6998,3148,745,446,5457,4,9074,6,6561,6135,1284,7296
-1,4,16,2.25,1,3,1,2,1,47,,12367,433,22,3.4,524,914,1,2,4,23222,11648,41.8,190.6,824.6,1650,3,37579,28124,1431,3563,4271,3074,2068,3,791,21214,9710,869,7086,4357,8383,5241,5,20,3535
-1,20,0,2.1,,0,,1,,,,30721,,1074,0.047619,0,905,,3,20,45599,43493,,,,,4,268,7586,818,2903,1589,40515,1062,1737,12704,10330,7199,30232,8646,8705,173,11445,4033,5986,11222
-1,15,5,2.66667,1,1,1,1,2,26,,14037,898,312,0.375,266,538,3,1,15,29393,20094,23,294,,3584,65387,2501,2052,9301,224,342,1412,929,1613,374,283,787,1033,175,79,1243,380,102888,3802,42098
-1,20,0,1.95,,1,,1,,,,7651,,200,0.047619,0,688,,2,19,11565,4946,,,,,4,702,4428,22071,26347,49184,199,580,6387,2533,11433,571,16866,19783,23594,4398,4341,58558,1854,976
-1,2,18,3,1,1,2,0,1,118356,,11241,810,11,6.33333,840,621,0,0,2,21818,6173,23,93.6667,841,3854,15,272449,353982,27343,164558,13,8,14,49843,16,10193,11644,7278,3,18803,18612,2746,204645,148239,91
-1,20,0,1.7,,0,,1,,,,13065,,141,0.047619,0,547,,1,18,20494,13645,,,,,0,3155,64,1204,1082,2900,16,4211,553,1033,5953,2688,39053,18890,1104,4419,1394,2950,138,8501
-1,12,8,1.66667,0,1,0,1,1,47363,,6849,159,1025,0.692308,424,1037,1,3,12,10063,9761,62,113.667,524,,150898,8954,1305,56,62,5340,23452,28869,71726,16117,2842,1943,2118,7066,2925,53467,5926,5621,32903,59010
-1,2,18,6,4,58,5,56,2,3836,,4044,34073,61968,6.33333,463,838,1,0,2,12033,133,,,911.25,44276.2,7,10,85,17,15,3,36,1451,1019,6,42,319,200,146,861,1394,2,12235,1,3878
-1,0,20,,3,,3,,2,18289,,,3056,,21,507,0,1,,0,,,1,131.25,736.667,6241.22,0,13830,1384,18861,10997,6774,1190,41,5,942,36,4907,4406,2072,15164,14,4295,2046,19053,4802
-1,0,20,,2,,2,,2,59,,,2588,,21,405,0,1,,0,,,55,172,1003.5,5092.75,42090,5448,50,184,3,22,386,23,15,685,37,81,140,115,2511,18,27,47,6,168
-1,18,2,2.88889,3,2,2,2,2,450,,20963,184,55,0.157895,440,544,3,1,18,35462,30034,1,367,,,1,99,436,1450,875,2004,104,1054,340,2913,2830,285,28432,4387,75601,20509,60163,4228,5113,1280
-1,5,15,1.8,1,0,1,0,1,248917,,10086,1045,8230,2.66667,683,1261,1,0,5,15612,5327,18,282.4,966,2354.5,21557,8,1535,2689,4234,332,161,37,1051,392,108,2616,307,837,6185,4516,41125,1836,1623,900
-1,20,0,2.3,,1,,1,,,,31268,,54,0.047619,0,482,,1,20,49752,29797,,,,,1682,8864,26573,4271,1947,6965,135,1384,59,5352,379,1479,1049,199,69,84,11882,15866,1346,1210
-1,2,18,0.5,1,2,1,2,1,66441,,3358,1017,77,6.33333,1094,1301,1,1,1,3358,,12,257.5,747,6853.5,113662,1415,196,50,80,183,10,7,581,12,353,120,53,147,755,859,583,255,93,108
-1,1,19,2,1,0,1,0,1,44925,,553,698,19,10,831,466,2,0,1,960,960,38.1667,152.857,932,3135.33,124445,31,64,10,830,238,91,1032,23,5850,662,1162,402,2963,11121,41,39,66,685,32
-1,2,18,0.5,1,1,1,0,1,697,,1286,836,1126,6.33333,539,525,2,1,1,1286,1286,16,185,1026.25,2073.33,15,259,91,675,100,635,961,5524,96,3416,907,4865,19,959,1314,67,690,714,6198,38
-1,0,20,,1,,1,,1,113882,,,1721,,21,905,0,1,,0,,,21,269,1188,9350.33,111974,28,15,63,5,7,3,87,2791,97,32,40,91,50,5339,350,50,27,958,15
-1,7,13,1.85714,1,1,1,1,2,8,,3999,294,203,1.75,276,1056,1,2,7,7935,2069,29.2857,154,1051.67,,6,138445,60257,140129,18732,21309,46253,37394,1168,358,1078,7,244,28,108,5708,1049,457,21315,3
-1,6,14,2.66667,2,2,5,2,2,9520,,47360,715,87,2.14286,887,2117,1,1,6,95025,76136,31.3333,282.6,855.25,2543,20,1522,4533,45779,21606,361391,20145,50,1252,1620,43,5382,258,1455,3045,5794,1997,644,253,2796
-1,20,0,2.85,,0,,1,,,,26157,,10,0.047619,0,341,,2,20,51808,36089,,,,,0,20138,5741,1423,462,8550,3888,619,11180,42,74,5557,69,20400,4791,2682,693,1873,18347,1385
-1,0,20,,0,,1,,1,35,,,432,,21,334,0,2,,0,,,20.5556,136.857,870,4885,25,16,5,10,12,3,239,3,3,6,16,201,10,9,4,17,4203,35,8,5
-1,5,15,4.2,16,2,33,1,3,19,,11489,6191,40,2.66667,507,1006,1,0,5,45269,7954,,152,753.4,11799.6,831,13,838,571,872,648,1825,1976,5527,632,459567,4800,5371,186,14078,2708,111145,4828,41429,243120
-1,2,18,1,1,1,1,1,1,33231,,171937,512,70,6.33333,438,264,1,2,2,171937,171937,1,164,987,,86422,48053,1401,18,30,6,40,616,6,18,2933,5,8,9,5,3,269,9,60,5
-1,1,19,1,1,2,1,0,1,47807,,2679,826,168,10,555,687,1,0,1,2679,2679,25.5714,237.25,1022.33,4216,7,904285,29,17,75,909,1426,3113,342,20,90,2418,954,786,39,3628,3595,86,563,89701
-1,18,2,3,1,1,0,2,1,140958,,17274,1079,38,0.157895,456,918,0,2,17,42409,9333,,185,,1972,9,66629,15915,130613,19165,34398,9809,6003,54728,117973,20045,1491,21837,89300,48491,137169,96315,38800,53543,99548
-1,15,5,3.93333,1,4,2,4,1,24842,,22355,2267,47,0.375,437,885,1,1,15,68437,44419,,435,749,3942,11,19,30219,2789,1202,852,9082,1195,88,7013,1459,12437,3565,10061,40580,28416,4300,529,7009,4190
-1,0,20,,1,,1,,1,49,,,451,,21,259,0,1,,0,,,21.5,300.667,959.167,2155,50,135,5,28,7,32,38,7,34,14,7,916,1673,10055,3,13,7,3,38,20
-1,6,14,2.5,1,1,2,1,2,711,,11413,566,129,2.14286,299,644,1,0,6,13423,11654,22.3333,179.75,1005.33,4052,14,21,139952,29,1345,8329,2103,5630,3238,58076,11946,3316,2852,1491,7095,12829,15460,24961,10462,11465
-1,1,19,1,0,1,1,0,1,1149,,6699,2081,3835,10,358,571,1,1,1,6699,6699,26.4,147.6,805,6041,57961,71686,24,28,13,13301,5497,14622,241708,4432,12,4,3,35,1371,18676,72,5815,603,13781
-1,11,9,2.72727,1,2,1,1,1,238,,32435,877,10256,0.833333,621,469,1,1,11,88569,31548,,130.5,565.4,3925,36039,23934,800,8,3785,1725,24218,8852,138358,29831,174617,9764,13,19,17,356,14522,40,49920,4117
-1,20,0,1.75,,1,,1,,,,21418,,138,0.047619,0,494,,2,19,31514,28804,,,,,0,21959,842,237,1979,902,46,1589,2871,1087,1433,14732,7018,165,2619,2058,1231,16841,1254,444
-1,0,20,,3,,3,,2,465,,,2581,,21,814,0,0,,0,,,37,198.25,809.5,5294.38,80996,80264,109206,252014,46001,7934,7097,176668,69617,212986,23107,3846,1124,14949,98143,1069,17863,2319,53844,48315
-1,11,9,2.45455,0,2,0,2,1,133719,,20302,2384,88,0.833333,517,1140,1,2,11,44184,21978,5.33333,225.5,600,9896,18,213408,109,20231,273676,25374,19193,3080,24,70227,15740,13181,10189,1590,64330,67214,4630,19,4203,1409
-1,20,0,1.55,,1,,1,,,,7008,,15002,0.047619,0,881,,2,17,9816,5474,,,,,0,1235,1441,25479,2977,87741,7753,1052,1094,218,2831,416,4618,717,1430,3442,840,33,3301,1205
-1,2,18,2.5,1,1,1,0,2,853,,12037,1469,81,6.33333,417,402,1,0,2,20921,10452,43.3333,264.8,726.25,3679.17,20,1280,257,350,8,608,32,862,18,2391,96,467,896,425,127,692,299,258,1054,196
-1,9,11,1.66667,1,1,1,1,1,1868,,7976,464,22914,1.2,1040,1926,2,3,8,12870,11379,35.75,165.5,556.25,2400,0,5846,8230,33509,6238,4955,7210,10802,109077,4692,167798,27683,188492,4055,8,93,193,4395,1299,20
-1,16,4,1.375,1,0,0,1,1,406,,49415,90,579,0.294118,329,1576,1,2,14,78290,76808,61,99.3333,,,6,36996,1601,133,4208,1,105,4016,73,57,66,65,33,16,1132,68,3,271,26,3899
-1,15,5,2.66667,1,2,1,2,2,1963,,38126,4471,73,0.375,682,688,0,2,15,96685,28553,31,,520,16813,10133,1269,271,1007,2935,413,203,1045,1224,42,5764,9220,2311,6981,9109,4559,14023,4087,16550,33969
-1,4,16,1.5,1,4,1,3,1,191426,,43981,4012,15,3.4,1012,1092,2,3,4,60579,50310,40.25,247.333,920.6,57941,48,238,1417,1458,124,1084,5681,117,60,511,910,196,1275,19,43,351,62,46,102,666
-1,10,10,1.9,0,1,2,1,1,1310,,9449,729,17,1,616,1108,2,1,10,12490,10661,34.3333,131.667,691,4719,3250,148,414,6,1389,14,16,3632,503,1026,2816,7366,23,17752,5712,12,1111,341,585,2171
-1,12,8,1.58333,1,3,2,5,2,62761,,870,473,52017,0.692308,363,2536,0,2,12,1307,823,20,323,1074,,453328,3884,16055,20418,38591,21586,1,36032,3,13050,35667,30251,2865,9,11557,1522,131136,86407,4386,5627
-1,7,13,1.42857,1,0,2,3,1,133718,,10512,778,10681,1.75,620,457,0,2,6,16176,21586,21.75,205.286,468,8124,12744,305506,9968,77,5794,1112,399,1237,130,5507,16,1299,62,105,61,54,34,1192,1478,205
-1,10,10,1.1,1,1,1,1,1,1032,,2541,240,19133,1,1135,1067,1,1,10,3392,5174,10.6667,98,611,,17,101268,50404,202953,44000,18741,10196,22135,16700,6,20790,15169,6076,8445,8748,105029,36,5771,15654,2881
-1,5,15,1.6,0,0,0,0,1,46,,7381,471,25,2.66667,673,3102,1,1,4,8444,8444,24.6667,135.25,954.333,3051,11,2947,30,44230,20276,16087,1610,3710,4777,20,1293,1111,8715,261,34394,14612,14537,17247,29953,13199
-1,13,7,1.61538,0,1,1,2,1,463133,,7480,5354,1899,0.571429,592,1764,0,1,12,13077,6149,58,175,870,10339.3,1,20865,141810,59643,1542,3,32807,9820,41983,1493,2430,45424,8230,2576,212,24448,22801,20328,1234,5771
-1,6,14,2.33333,1,1,1,1,1,163,,9751,4964,65,2.14286,851,1098,1,1,6,14876,9196,25.3333,422,856.75,10928,372891,21647,51708,16,1284,40319,35878,8,70,103,16,2695,387,2656,64,88,570,5235,1200,176
-1,1,19,0,1,2,1,0,1,1027,,,356,,10,1083,1052,1,1,0,,,24.5,233,899.333,,309,1096,12,1345,20,22,1074,215,3462,316,923,38,41,3564,1398,922,926,3914,672,70
-1,14,6,2.07143,0,2,1,4,1,71909,,17209,940,22644,0.466667,271,1141,2,2,14,19733,17067,,204.667,658.5,3711,21,5,72,1415,247,125,78,31,24,2440,231,93579,2679,1467,1474,1377,5464,3244,20453,25
-1,3,17,2,2,5,1,1,1,79349,,17700,2445,47,4.5,571,983,1,4,3,24316,24316,16,154.667,845.8,5263.29,1,2676,4246,1590,371,1467,3904,8657,315,82,2209,546,801,49,172,13,1266,51,209,1141
-1,0,20,,4,,3,,2,14505,,,3979,,21,786,0,1,,0,,,,188,1065.67,5339.67,31,32,23,127,58,10015,25,314,14,579,76,21,5,12,1560,2588,11,7,147,547
-1,16,4,1.75,1,1,1,1,1,16112,,3853,209,28388,0.294118,333,1206,1,0,16,4715,4563,,209.25,,,218061,9338,69587,15819,6838,26242,984,21052,4,238888,10995,19385,101894,204292,43383,52161,34163,61980,2468,242395
-1,18,2,2.33333,0,2,0,2,1,69695,,60528,128,40139,0.157895,264,607,1,1,17,86333,81245,,128,,,0,15784,28838,83151,2893,14931,9830,1665,1004,18935,34469,30565,14128,96609,41602,20,34517,27222,23450,5874
-1,18,2,2.77778,1,3,0,7,1,324,,12564,822,124,0.157895,338,795,3,0,18,30982,9226,,,822,,1281,94930,150,4762,80185,12602,9462,10116,6435,3319,347,640,2255,7976,10681,48877,53426,10701,11587,4443
-1,2,18,1,0,1,1,0,1,79420,,1741,2632,23931,6.33333,1133,727,1,5,2,1741,1741,12.3333,262.5,796.6,10445.5,0,51499,134,6,14,37,364,9,2191,358,11,1723,857,136,19925,5,4585,24,6,17
-1,20,0,1.85,,1,,1,,,,31845,,13,0.047619,0,824,,3,19,44435,10349,,,,,21,22750,390,1076,4057,1641,139,879,658,28743,16019,4357,3731,24635,211,88,11331,2550,6199,4041
-1,20,0,1.85,,0,,1,,,,8368,,68,0.047619,0,687,,2,19,24595,9428,,,,,3,137,358,1012,239,4138,1311,83,38,2894,8814,2555,250,4383,61,24,1054,361,114,1359
-1,0,20,,1,,1,,1,117703,,,735,,21,844,0,1,,0,,,18.8,201.625,961.333,2527.5,0,639525,8,38836,27453,61732,65138,28,44408,9484,6557,28,638,64,1008,140,577,48,1754,6783
-1,16,4,3.3125,2,3,1,4,2,1056,,19895,933,340,0.294118,445,1340,3,1,16,44472,29583,,233,864,2400,0,19380,65349,76514,12894,1948,7754,12458,11674,805,37097,1533,21574,2226,6665,66770,13877,30014,7103,194176
-1,20,0,2.2,,0,,1,,,,14981,,18,0.047619,0,1857,,3,20,27343,13898,,,,,59092,1248,9066,4177,180588,6967,1401,1467,174,31167,11754,4193,2823,53,7361,5571,2085,14252,1183,215
-1,0,20,,1,,1,,1,3320,,,4718,,21,1335,0,1,,0,,,21.2,231,914.2,11153.1,1500,8276,18,46,19,67,197,1141,130,1111,350,18,150,1081,14,267,21,26,45,14
-1,6,14,1.33333,1,1,1,0,1,86951,,26921,3365,32521,2.14286,371,651,1,2,6,37184,37156,6.5,266,622,6435.43,0,478787,156424,12,38,13439,22,23,63259,586,14,10916,20176,96331,23194,2172,8,24650,506,931
-1,1,19,1,1,3,1,0,1,11491,,4574,663,864,10,885,8211,1,6,1,4574,4574,14.2857,276.833,1021,2712,671899,63,41,14,390,9641,15697,12,3445,35,2679,1057,14,94,160,259,47,39,6813,8
-1,20,0,1,,0,,1,,,,9173,,16829,0.047619,0,559,,1,15,10370,7993,,,,,8,27367,32947,23095,8541,7081,347,1698,3967,9955,29065,10077,6738,9008,1252,8763,134,4373,7072,1317
-1,16,4,1.9375,1,1,0,1,1,82,,72761,1273,185,0.294118,860,2733,2,1,16,116558,95917,13,238,1509,3333,3,199,2567,18,5852,15996,562,2544,1356,1193,1697,16,1060,1819,1101,169,141,184,1148,1188
-1,16,4,1.6875,0,1,0,1,1,7029,,16135,394,1793,0.294118,73,1001,0,1,16,22472,16572,,208,951,,4,11691,27030,7537,3239,6711,9745,146,13,142,103,1176,3,1470,5618,2994,1494,152,211,9610
-1,8,12,1.75,1,2,2,2,2,1106,,21969,1467,1646,1.44444,303,1069,2,1,8,26067,24725,7,215,824.5,4956.33,7416,1340,2953,64710,2733,484,5312,17199,13666,11390,5915,37418,13036,1511,25408,2001,732,627,1451,6809
-1,17,3,2.52941,1,1,1,1,1,14,,20805,302,275,0.222222,161,909,0,1,17,54249,17387,1,302,602,,1574,31647,3,8858,2585,10213,10324,16,221,28254,5656,4777,2549,328,19534,9303,4117,17519,2479,1509
-1,0,20,,5,,8,,2,7695,,,2102,,21,629,0,1,,0,,,11,141.25,916.8,6052.67,2702,6,12,13,14,161,4081,21,1375,35,308,1251,366,911,38,23,75,1273,98,4362
-1,4,16,2.25,4,6,5,2,3,5281,,97448,3757,7,3.4,736,1135,2,0,4,151343,151343,11,218.5,1126.2,7753.67,11188,100550,3178,5734,9479,15,4,347,316,142,14,732,9539,9985,11585,537,44629,130401,3942,12955
-1,19,1,1.10526,1,0,0,0,1,47,,3754,32,344,0.1,188,888,3,1,14,5256,3053,32,,,,20,519,15305,823,1215,3009,2136,1350,513,933,143230,13101,11523,2500,7132,35,39,4641,11490,28250
-1,0,20,,1,,1,,2,13119,,,504,,21,1447,0,2,,0,,,21.8,172,616,2588.67,1084,155,17,144,4,3,25,6,3884,11,25,31,5,21,5,26,86,4,44,85
-1,12,8,1.41667,1,1,0,1,1,16300,,645,96,9857,0.692308,422,980,1,1,9,929,649,11,103,510,,460,1403,80708,2475,4241,1276,80977,7070,24441,161,4175,23528,14,994,14904,27010,65,183,21030,84
-1,0,20,,2,,2,,2,1242,,,5526,,21,546,0,1,,0,,,,128.667,710.833,13185.6,16,5,181,917,6128,33,38,86,1172,43,18,620,9,499,159,25,214,1091,3667,13
-1,11,9,1.18182,6,3,4,4,2,68047,,4146,675,503,0.833333,2485,751,1,1,9,4966,5114,1,312.667,1028,,23025,36477,18450,12914,196,31776,18197,10360,39007,1351,70310,20166,3064,50459,40514,17298,11140,57983,4232,16868
-1,15,5,1.8,3,3,3,5,2,60,,12158,454,12538,0.375,725,490,2,1,14,23692,16312,,239,597.333,,0,744,20,4556,40629,19965,68358,4,1072,296,89151,47,28361,11,20074,9253,3801,30,2421,4866
-1,2,18,5,1,9,2,4,1,21,,106049,3520,41,6.33333,360,690,1,0,2,168395,91417,9.5,285.75,538,7342.83,578,8,26,11,71,18,881,5,46,1429,16,1155,430,928,816,4077,75,138,2389,2892
-1,2,18,3,0,1,1,0,1,1334,,9423,876,4,6.33333,394,248,1,0,2,18173,4252,17.2,206.2,887.167,4660.5,97743,63315,17,25,20,43,12,36,19,994,58,27,177,56,1191,7,18,33,347,10
-1,14,6,2.35714,1,1,1,1,1,29,,22641,2351,45,0.466667,397,839,1,1,14,51061,29308,,230.5,812,11211,21,21641,150,49784,2,4,6,150,22128,60497,7252,56329,16690,152,1481,23,4209,4260,11,8315
-1,3,17,1,1,0,1,0,1,160395,,18049,787,17,4.5,1467,2618,1,2,2,22238,13860,10,331.667,1192.67,3967.5,0,94810,28616,4,9,55682,2520,1247,1190,10650,19,32468,22,5,1505,161436,1278,7522,7,6742
-1,0,20,,1,,2,,1,224,,,2542,,21,759,0,2,,0,,,35.8,262.286,852.25,11351.8,17199,12865,82,1713,35932,176,23,3,668,88,3520,12510,2615,645,986,16,203,441,725,7931
-1,1,19,1,1,0,2,0,1,15532,,435,1931,27215,10,427,1555,1,0,1,435,,60,134,1170.6,3767.57,32,3957,101,5,30,3,32,188,5603,52,1144,1586,1348,171,118,4354,85,2749,1138,39
-1,2,18,1,1,1,2,0,1,23640,,4097,1726,16,6.33333,635,920,2,0,2,4097,4097,20,262,831,4570.83,0,1345,104802,11,47,312,1069,17,22,362,6,46,2821,6805,193,41,34,4,4,25
-1,2,18,1.5,4,1,9,1,2,1667,,4021,16356,51,6.33333,670,1681,1,1,2,4252,4252,5.5,240,821.4,36197.1,16611,103103,1062,4369,175,3819,1251,27432,131,2646,83451,7287,21626,92272,156941,8657,31567,29,69,6278
-1,13,7,1.53846,1,2,2,4,1,135908,,18286,546,75360,0.571429,263,594,0,2,11,38082,5723,10.5,163.5,1157.33,,1635,40189,2740,328,1094,2693,169,500,601,14534,48558,1610,2128,6494,239,17112,628,8203,5354,10744
-1,10,10,2.2,0,1,1,3,1,552150,,14373,6000,492,1,304,194,0,1,10,29664,22666,,199,570,14515.2,2,1399,41,1651,81,111,7,8181,17,9,229,5,204,1026,142,8891,117,2875,5435,1604
-1,7,13,1.85714,1,1,1,1,1,10654,,8987,760,4779,1.75,925,2535,2,1,7,13227,10845,37,161,1103,2478.5,32,1053,101134,40221,2733,67,31,21,46,1356,131071,34575,44796,38028,3693,3224,21602,4430,31960,16
-1,2,18,1,1,3,1,0,1,2250,,406,5586,161732,6.33333,448,515,1,1,2,406,662,20.6667,223,823.5,18929.2,17440,27,4930,3388,937,3499,3577,1305,5204,901,5549,3026,607,2991,189,154,38,931,6,134
-1,5,15,3,1,2,1,2,1,138537,,106442,1268,14020,2.66667,1203,1152,0,3,5,171351,94160,18.5,184.75,1068.67,9297,0,7023,1823,53369,116629,3958,54,1355,27727,37336,12,5738,5455,29014,2727,1,7051,13423,1012,1458
-1,20,0,1.15,,0,,2,,,,5601,,336,0.047619,0,2975,,5,16,6782,3167,,,,,12,24116,9013,21261,635,2846,503,3529,757,710,2167,1513,563,201,2368,1650,11730,733,499,975
-1,0,20,,1,,2,,1,6080,,,1310,,21,419,0,1,,0,,,48.6667,134.6,987.444,5494.67,129988,128,15,13,11444,5655,4,2395,15,98,240,187,27,1497,1185,1460,952,556,1558,11
-1,13,7,1.76923,4,1,3,2,2,17775,,8339,543,189,0.571429,480,1129,1,1,13,14199,18233,22.5,301.667,685,2164,47,8303,42008,49,1300,1187,4723,36144,35291,4333,248,1382,26008,380527,838,37766,150180,11,268838,439475
-1,9,11,1.77778,1,1,2,2,2,296592,,27527,1068,21909,1.2,632,1138,0,2,9,38075,51794,1,280,1031.8,3894,0,51757,1569,515,11,10,3,87509,48664,13236,9095,9,8,57589,36770,1404,269373,151481,1285,148803
